"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0
"11",-85.5,0
"12",-85.05,0.000180469191598694
"13",-84.6,0.000589565313265237
"14",-84.15,0.000998922293548907
"15",-83.7,0.0014081946793914
"16",-83.25,0.00181703076665989
"17",-82.8,0.00222507302793461
"18",-82.35,0.00263195838127597
"19",-81.9,0.00303731895173129
"20",-81.45,0.0034407820265403
"21",-81,0.00384197088383366
"22",-80.55,0.00424050544215341
"23",-80.1,0.00463600203648042
"24",-79.65,0.00502807543398752
"25",-79.2,0.00541633816212184
"26",-78.75,0.00580040185244018
"27",-78.3,0.00617987746458162
"28",-77.85,0.00655437663010298
"29",-77.4,0.00692351187645137
"30",-76.95,0.0072868981947722
"31",-76.5,0.00764415259196406
"32",-76.05,0.00799489588245929
"33",-75.6,0.00833875380808686
"34",-75.15,0.0086753568140998
"35",-74.7,0.00900434206492833
"36",-74.25,0.00932535366815249
"37",-73.8,0.0096380435703924
"38",-73.35,0.00994207334908885
"39",-72.9,0.0102371139885307
"40",-72.45,0.0105228474476631
"41",-72,0.0107989675559774
"42",-71.55,0.0110651806854292
"43",-71.1,0.011321206870301
"44",-70.65,0.0115667804791203
"45",-70.2,0.0118016508865767
"46",-69.75,0.012025583817358
"47",-69.3,0.0122383617940949
"48",-68.85,0.0124397845853062
"49",-68.4,0.0126296705492346
"50",-67.95,0.0128078564098736
"51",-67.5,0.0129741986008033
"52",-67.05,0.0131285737131356
"53",-66.6,0.0132708787194864
"54",-66.15,0.0134010307500033
"55",-65.7,0.0135189691081189
"56",-65.25,0.0136246539267149
"57",-64.8,0.0137180670640129
"58",-64.35,0.0137992127754917
"59",-63.9,0.0138681165940249
"60",-63.45,0.0139248262257706
"61",-63,0.0139694108782542
"62",-62.55,0.0140019619322859
"63",-62.1,0.0140225915981251
"64",-61.65,0.0140314338113712
"65",-61.2,0.0140286426651549
"66",-60.75,0.0140143930820565
"67",-60.3,0.0139888790223251
"68",-59.85,0.0139523139318235
"69",-59.4,0.0139049298461384
"70",-58.95,0.0138469760467445
"71",-58.5,0.0137787186130597
"72",-58.05,0.0137004401984722
"73",-57.6,0.01361243734267
"74",-57.15,0.013515021815476
"75",-56.7,0.0134085170332868
"76",-56.25,0.0132932589549635
"77",-55.8,0.0131695942900503
"78",-55.35,0.0130378784830222
"79",-54.9,0.0128984754893118
"80",-54.45,0.0127517566554467
"81",-54,0.0125980984793236
"82",-53.55,0.0124378819382907
"83",-53.1,0.0122714918172301
"84",-52.65,0.0120993137969141
"85",-52.2,0.011921735125923
"86",-51.75,0.0117391419329743
"87",-51.3,0.0115519192269225
"88",-50.85,0.011360448433061
"89",-50.4,0.0111651073931221
"90",-49.95,0.0109662692454138
"91",-49.5,0.0107643006330398
"92",-49.05,0.0105595614799264
"93",-48.6,0.0103524040949322
"94",-48.15,0.0101431722759583
"95",-47.7,0.00993220019008501
"96",-47.25,0.00971981282151707
"97",-46.8,0.00950632462774828
"98",-46.35,0.00929203886764374
"99",-45.9,0.00907724849733014
"100",-45.45,0.00886223415444261
"101",-45,0.00864726550196017
"102",-44.55,0.00843260033231539
"103",-44.1,0.00821848456739446
"104",-43.65,0.00800515225853713
"105",-43.2,0.00779282603448187
"106",-42.75,0.00758171687739333
"107",-42.3,0.00737202457080746
"108",-41.85,0.00716393769963149
"109",-41.4,0.00695763387411655
"110",-40.95,0.00675328062574795
"111",-40.5,0.00655103495929999
"112",-40.05,0.00635104424872633
"113",-39.6,0.00615344623715993
"114",-39.15,0.00595837015677595
"115",-38.7,0.00576593605687401
"116",-38.25,0.00557625614771365
"117",-37.8,0.00538943457654174
"118",-37.35,0.00520556765156508
"119",-36.9,0.0050247451857858
"120",-36.45,0.00484704960111112
"121",-36,0.00467255704821617
"122",-35.55,0.00450133763051658
"123",-35.1,0.00433345473225079
"124",-34.65,0.004168966586288
"125",-34.2,0.00400792605015567
"126",-33.75,0.00385037993412174
"127",-33.3,0.00369637034503012
"128",-32.85,0.00354593423835551
"129",-32.4,0.00339910319423082
"130",-31.95,0.00325590476128265
"131",-31.5,0.00311636088882325
"132",-31.05,0.00298048927068595
"133",-30.6,0.00284830222536232
"134",-30.15,0.00271980826381018
"135",-29.7,0.00259501074561812
"136",-29.25,0.00247390832695071
"137",-28.8,0.00235649563246617
"138",-28.35,0.00224276213545352
"139",-27.9,0.00213269287454484
"140",-27.45,0.00202626863289327
"141",-27,0.00192346553502244
"142",-26.55,0.00182425531559351
"143",-26.1,0.00172860536419972
"144",-25.65,0.00163647885974992
"145",-25.2,0.00154783470327679
"146",-24.75,0.00146262778670395
"147",-24.3,0.00138080908243496
"148",-23.85,0.00130232571054511
"149",-23.4,0.00122712116275401
"150",-22.95,0.00115513543680911
"151",-22.5,0.00108630528285551
"152",-22.05,0.00102056433781957
"153",-21.6,0.000957843349381434
"154",-21.15,0.000898070444742123
"155",-20.7,0.000841171354596127
"156",-20.25,0.00078706956991219
"157",-19.8,0.00073568676748121
"158",-19.35,0.000686942877108009
"159",-18.9,0.00064075652955648
"160",-18.45,0.000597045146138614
"161",-18,0.000555725297070625
"162",-17.55,0.000516713015034547
"163",-17.1,0.000479923929561782
"164",-16.65,0.000445273580594702
"165",-16.2,0.000412677732048254
"166",-15.75,0.000382052528590759
"167",-15.3,0.00035331469721923
"168",-14.85,0.000326381905615493
"169",-14.4,0.000301172851735212
"170",-13.95,0.000277607532574981
