LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,17,E2708,,38,N,73,E,Asia,C. I. S.(frm USSR),,Darvaz Basin,L - M?,Permian,Kungurian-Ufimian,,Evaporites,,,"Zharkov(1981,Figs.13,22, p.73) ",
E,18,E2709,,47,N,55,E,Asia,C. I. S.(frm USSR),,Pre-Caspian Basin,L - M?,Permian,Asselian-Artinskian,"""Permian""",Evaporites,,,Cook et al.(1993),
E,19,E2710,,48.6,N,42,E,Asia,C. I. S.(frm USSR),,southeastern Russian Craton-Volgograd,L - M?,Permian,Artinskian,,Evaporites,,,Kuznetsov(1996),
E,20,E2711,,52,N,55,E,Asia,C. I. S.(frm USSR),,southeastern Russian Craton-Orenburg,L - M?,Permian,Artinskian,,Evaporites,,,Kuznetsov(1996),
E,21,E2712,,39,N,45.5,E,Asia,Iran,,Jofa Belt,M - U?,Permian,,,Evaporites,,,Golshani et al.(1996),
E,22,E2712.1,,31,N,57,E,Asia,Iran,,southeastern Iran,Upper,Permian,,,Evaporites,,,"Wensink(1991, p. 198)",
E,23,E2712.2,,29,N,54,E,Asia,Iran,,Ahmadi Anticline,Upper,Permian,,,Evaporites,,,Kalantari(1982),
E,24,E2712.4,,30,N,52,E,,,,,,,,,,,,,
E,25,E2712.3,,36,N,136,E,Asia,Japan,,Japanese Islands,M - U?,Permian,,length slow calcedony including occurrences assoc w Permo-Carboniferous fossils in large clasts present in Mesozoic olistostromes,Evaporites,,,Hattori(1989),
E,26,E2713,,33,N,50,E,Asia,Middle East,,Persian Gulf region,M - U?,Permian,,,Evaporites,,,Saint-Marc(1978),
E,27,E2714,,28,N,51,E,Asia,Middle East,,Arabian and Iranian sides of the Persian Gulf,Middle,Permian,,,Evaporites,,,"Murris(1980, Fig, 6)",
E,28,E2715,,20,N,56,E,Asia,Oman,,,Middle,Permian,Kungurian and younger,,Evaporites,Khuff,,Clarke(1988),
E,29,E2716,,20,N,58,E,Asia,Oman,,,Upper,Permian,,,Gypsum,Khuff Group,see also Wopfner(1994) citation of Khuff Group gypsiferous deposits,"Robertson,Searle(1990)","see also Alsharhan,Nairn(1994)"
