LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,31,E539,,78,N,-80,W,N. America,Canada,,Arctic:eastern and southern Ellesmereland,Middle,Devonian,,,Evaporite,"Vendom Fiord(eastern),Blue Fiord(southern)",,Davies(1973),"see also Thorsteinsson,1970, p. 563, who places them in the Eifelian"
E,32,E539.1,,77.5,N,-86.5,W,N. America,Canada,,Arctic:southern Ellesmere Island,Middle,Devonian,,,Evaporite,Cross Bay Member-Bird Fiord,,Goodbody(1989),
E,33,E540,,60,N,-116,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,34,E541,,55,N,-115,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,35,E542,,50,N,-120,W,N. America,Canada,,"Alberta,Manitoba,Saskatchewan,Yukon Ter.,Dist. of Mackenzie ",Middle,Devonian,Eifelian and Givetian,,Evaporite,,,"Douglas et al.(1970),Eifelian(Fig.VIII-14),Givetian(Fig. VIII-15)",
E,36,E543,,60,N,-85,W,N. America,Canada,,Hudson and Moose River Basins,Middle,Devonian,Eifelian and Givetian,,Evaporite,"Moose River, Williams Island",Eifelian gypsum,"Sanford(1974,1987)","Eifelian Moose River(Muir,1990. Provides detailson Moose River Frm.,Eifelian gypsum and Givetian Williams Island Frm."
E,37,E544,,53,N,-80,W,N. America,Canada,,Hudson and Moose River Basins,Middle,Devonian,Eifelian and Givetian,,Evaporite,"Moose River, Williams Island",Eifelian gypsum,"Sanford(1974,1987)","Eifelian Moose River(Muir,1990. Provides detailson Moose River Frm.,Eifelian gypsum and Givetian Williams Island Frm."
E,38,E545,,50,N,-103,W,N. America,Canada,,"Williston Basin:Alberta,British Columbia,Saskatchewan",Middle,Devonian,,,Evaporite,Prairie Provinces,,Pearson(1963),
E,39,E546,,42,N,-93,W,N. America,United States,,"Iowa,Missouri,Nebraska",Middle,Devonian,,,Evaporite,Wapsipinicon,,Collinson(1967),
E,40,E547,,42,N,-85,W,N. America,United States,,Michigan and adjacent Illinois:Michigan Basin,Middle,Devonian,Eifelian,,Evaporite,Detroit River,,Landes et al.(1945),
