LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,52,C1157,,28,N,113.5,E,Asia,China,,S. China:Liuyang-Liling-Zhuzhou-Changsha area,Upper,Carboniferous,Mississippian,,,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,53,C1158,,25.5,N,110,E,Asia,China,,S. China:Ningyuan-Jiangyong Area,Upper,Carboniferous,Mississippian,,,Coals,Chaishui,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,54,C1159,,24.5,N,108.5,E,Asia,China,,S. China:Huanjiang-Locheng-Liuzhou area,Upper,Carboniferous,Mississippian,,,Coals,Szumen,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,55,C1160,,25.5,N,113,E,Asia,China,,S. China:Guiyang-Yizhang,L - M - U,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,56,C1161,,23,N,111.5,E,Asia,China,,S. China:Loding,L - M - U,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,57,C1162,,22,N,110,E,Asia,China,,S. China:Lianjiang-Hepu,Upper,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,58,C1163,,24,N,114,E,Asia,China,,S. China:Wengyuan,Upper,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,59,C1164,,23,N,113,E,Asia,China,,S. China:Kaoxiao-Kaoche-Huaxian,Upper,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,60,C1165,,23,N,114,E,Asia,China,,S. China:Huiyang,Upper,Carboniferous,Mississippian,,Early  Carboniferous,Coals,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
C,61,C1166,,32,N,119,E,Asia,China,,S. China:Jorong,Middle,Carboniferous,Mississippian,Visean,,Coals,Kaolishan,,Li Han-ming(1989),
C,62,C1167,,25.25,N,108,E,Asia,China,,S. China:Huanjing-Libo,Upper,Carboniferous,Mississippian,,,Coals,Szumen,,Tang Zhong-wei(1991),
C,63,C1168,,25,N,103,E,Asia,China,,"S. China:Yiliang Coal Field, eastern Yunnan",Middle,Carboniferous,Mississippian,Visean,,Coals,Washoushan,,Beijing Acad. Coal Sci.(1959),
C,64,C1168.1,,21.9,N,108.6,E,Asia,China,,"S. China:Qinzhou,Guangxi",L- M,Carboniferous,Mississippian,,Lower Carboniferous,Coals,,,Wu Hao-ruo et al.(2001),
C,65,C1169,,30,N,90,E,Asia,China,,"Xizang:Tanggula Shan,Tanggula subregion,Qiangtang region(Tbl 2),Qamdo subregion,Qiantag region(Tbl 3),Tibet",L - M - U,Carboniferous,Mississippian,,,Coals,,,"Tanner,Meyerhoff(1990)",
C,66,C1170,,30,N,98,E,Asia,China,,Xizang:Mangkang-Zhuogong,L - M,Carboniferous,Mississippian,,Lower Carboniferous,Coals,,,Wang Zhen-ji(1990),
C,67,C1171,,33,N,95,E,Asia,China,,Xizang:Zaduo,L - M,Carboniferous,Mississippian,,Lower Carboniferous,Coals,,,Wang Zhen-ji(1990),
C,68,C1172,,52,N,74,E,Asia,C. I. S.(fm USSR),,Teniz-Korzhankul Basin,Upper,Carboniferous,Mississippian,,,Coals,,,Petroconsultants(1977),
C,69,C1173,,51,N,73,E,Asia,C. I. S.(fm USSR),,Akzhar,Upper,Carboniferous,Mississippian,,,Coals,,,Petroconsultants(1977),
C,70,C1174,,50,N,73,E,Asia,C. I. S.(fm USSR),,Karaganda Basin,Upper,Carboniferous,Mississippian,,,Coals,"Borlin,Karaganda Series",,Petroconsultants(1977),
C,71,C1175,,50,N,74,E,Asia,C. I. S.(fm USSR),,Kuu-Cheko,Upper,Carboniferous,Mississippian,,,Coals,,,Petroconsultants(1977),
C,72,C1176,,53,N,91,E,Asia,C. I. S.(fm USSR),,Minusinsk Basin,Upper,Carboniferous,Mississippian,,,Coals,Khakasskiy Group,,Petroconsultants(1977),
C,73,C1177,,53.5,N,69.5,E,Asia,C. I. S.(fm USSR),,Kokchetav Coalfield,M - U,Carboniferous,Mississippian,Upper Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,74,C1178,,50.5,N,71,E,Asia,C. I. S.(fm USSR),,Tselinograd area,M - U,Carboniferous,Mississippian,Upper Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,75,C1179,,53,N,71.5,E,Asia,C. I. S.(fm USSR),,Koksengir Coalfield,M - U,Carboniferous,Mississippian,Upper Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,76,C1180,,52,N,72.5,E,Asia,C. I. S.(fm USSR),,Tamsor Coalfield,M - U,Carboniferous,Mississippian,Upper Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,77,C1181,,51,N,76.5,E,Asia,C. I. S.(fm USSR),,"Karaganda BasinZhamantuz Coalfield,",M - U,Carboniferous,Mississippian,Upper Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,78,C1182,,52,N,74.5,E,Asia,C. I. S.(fm USSR),,Koytas Coalfield,M - U,Carboniferous,Mississippian,Visean/Namurian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,79,C1183,,54,N,83,E,Asia,C. I. S.(fm USSR),,Gorlov Basin,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Karagandinskaya Suite,,The Rijks Geologische Dienst(1982),
C,80,C1184,,56,N,84,E,Asia,C. I. S.(fm USSR),,Kuznets Basin,L - M - U,Carboniferous,Mississippian,Tournasian to Serpukhovian,,Coals,"Mozhukhinskaya,Ostrogskaya Suites",,The Rijks Geologische Dienst(1982),
C,81,C1185,,53,N,91,E,Asia,C. I. S.(fm USSR),,Minusinsk Basin,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Konglomeratovaya Suite,,The Rijks Geologische Dienst(1982),
C,82,C1186,,54,N,91,E,Asia,C. I. S.(fm USSR),,Chernogorskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Konglomeratovaya Suite,,The Rijks Geologische Dienst(1982),
C,83,C1187,,54,N,91,E,Asia,C. I. S.(fm USSR),,Izkhskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Konglomeratovaya Suite,,The Rijks Geologische Dienst(1982),
C,84,C1188,,53,N,91,E,Asia,C. I. S.(fm USSR),,Beiskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,"Sarskaya,Sokhkelskaya Suites",,The Rijks Geologische Dienst(1982),
C,85,C1189,,53,N,91,E,Asia,C. I. S.(fm USSR),,Askizskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Konglomeratovaya Suite,,The Rijks Geologische Dienst(1982),
C,86,C1190,,50,N,93,E,Asia,C. I. S.(fm USSR),,Onkazhinskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Onkazhinskaya Suite,,The Rijks Geologische Dienst(1982),
C,87,C1191,,51,N,93,E,Asia,C. I. S.(fm USSR),,Aktalskoye Coalfield,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Onkazhinskaya Suite,,The Rijks Geologische Dienst(1982),
C,88,C1192,,5,N,102.4,E,Asia,Malaysia,,Terengganu,Upper,Carboniferous,Mississippian,,Late Mississippian,Coals,,,"Jennings,Lee(1985)",
C,89,C1193,,47,N,92,E,Asia,Mongolia,,northern Altai,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Marinov,Cherepovskiy(1969)",
C,90,C1194,,17.5,N,102,E,Asia,Thailand,,Na Duang Coal Mine,M - U,Carboniferous,Mississippian,Late Visean-Early Namurian,"beds possibly same age as ""M. Carboniferous"" nr Vientiane in neighboring Laos",Coals,,flora,Laveine et al.(1994),
C,91,C1195,,41.5,N,32,E,Asia,Turkey,,Zonguldak region ,Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,Kerey et al.(1986),
C,92,C1196,,-33,S,152,E,Australia,New South Wales,,,Upper,Carboniferous,Mississippian,,,Coals,"Flagstaff,Wallaringa",,Diessel(1975),
C,93,C1197,,-13,S,143,E,Australia,Queensland,,"Pascoe River District,Cape York Penisula",Upper,Carboniferous,Mississippian,,,Coals,Pascoe River Beds,,Petroconsultants(1977),Day et al.(1983) see also Carr(1975) cite them as the Pascoe River Beds
C,94,C1197.1,,46.5,N,13,E,Europe,Austria,,Carnic Alps,Upper,Carboniferous,Mississippian,Namurian to poss latest Visean,,Coals,Hochwipfel Schichten ,,Vai(1976),
C,95,C1197.2,,46.5,N,13.5,E,Europe,Austria,,Carnic Alps,Upper,Carboniferous,Mississippian,"Namurian A-B, and poss latest Visean",,Coals,Hochwipfel Schichten ,,Selli(1963),
C,96,C1198,,51,N,6,E,Europe,Belgium,,"Coalfields of:Herve,Basse-Sambre,Centre,Couchant de Mons,Charleroi,Andenne-Huy,Liege in the Southern Basin",Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,The Rijks Geologische Dienst(1982),
C,97,C1199,,50,N,5,E,Europe,Belgium,,Campine Coalfield in the Campine Brabant Basin and the Dinant Basin,Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,The Rijks Geologische Dienst(1982),
C,98,C1200,,50,N,36,E,Europe,C. I. S.(fm USSR),,Dnepr-Donets Coalfields,Upper,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,99,C1201,,42,N,46,E,Europe,C. I. S.(fm USSR),,Donets Basin,Upper,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,100,C1203,,52,N,30,E,Europe,C. I. S.(fm USSR),,Pripyat Coalfields,Upper,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,101,C1204,,52,N,29,E,Europe,C. I. S.(fm USSR),,Zaozernoye Coalfiled,Upper,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,102,C1204.1,,56,N,84,E,Europe,C. I. S.(fm USSR),,Kuznets Basin,Upper,Carboniferous,Mississippian,Serpuklovian,,Coals,Ostrogskaya Suite,,The Rijks Geologische Dienst(1982),
C,103,C1204.2,,48,N,38,E,,,,,,,,,,,,,,
C,104,C1205,,47,N,4,E,Europe,France,,"Autun Basin,northeast of the Massif Central",L - M - U,Carboniferous,Mississippian,,,Coals,,,"Feys,Greber(1964)",
C,105,C1206,,50,N,3,E,Europe,France,,Franch Basin of Northern France,Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,"Ziegler(1988, Pl. 24)",
C,106,C1207,,48,N,1,E,Europe,France,,Chateaulin-Laval Coalfield,Upper,Carboniferous,Mississippian,Namurian/Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,107,C1208,,47,N,1,E,Europe,France,,Ancenis-Saumur Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,108,C1209,,46,N,2,E,Europe,France,,Chateau-sur-Cher Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,109,C1210,,46,N,4,E,Europe,France,,Roannais Basin,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,110,C1211,,47,N,4,E,Europe,France,,Poloy Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,111,C1212,,52,N,7,E,Europe,Germany,,Rhenish Massif west of the Rhine,Upper,Carboniferous,Mississippian,Serpuklovian(Namurian A),,Coals,,,"Hoehne(1964, Table 2)",
C,112,C1213,,48,N,8,E,Europe,Germany,,Berghaupten/Dierburg,Upper,Carboniferous,Mississippian,,presumbly late Mississippian,Coals,,,Petroconsultants(1977),
C,113,C1214,,50.75,N,6,E,Europe,Germany,,Achen,Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,Bernecker et al.(1986),
C,114,C1214.1,,46.5,N,13,E,Europe,Italy,,Carnic Alps,Upper,Carboniferous,Mississippian,poss Namurian A-B w poss late. Visean,,Coals,,,Selli(1963),
C,115,C1215,,54.5,N,-7,W,Europe,Ireland,,Dungannon area,Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,"Mitchell(1992, Fig. 3)",
C,116,C1216,,55,N,-6,W,Europe,Ireland,,"Antrim region,Northern Ireland, near the Giant's Causway",Upper,Carboniferous,Mississippian,,Brigantian Age,Coals,,,Sevastopulo(written comm.(1990),
C,117,C1217,,54,N,-8,W,Europe,Ireland,,Lough Allen Coalfield,Upper,Carboniferous,Mississippian,Lower Namurian,,Coals,,,Petroconsultants(1977),
C,118,C1218,,52,N,16,E,Europe,Poland,,southwestern Poland,Upper,Carboniferous,Mississippian,Lower Namurian,,Coals,Walbrzych,,"Mastalerz,Smyth(1988)",
C,119,C1219,,51,N,22.5,E,Europe,Poland,,"Upper Silesian Basin,Lublin Basin,Holy Cross Mountians",Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,"Ziegler(1988, Pl. 24)",
C,120,C1219.1,,71.5,N,28.5,E,Europe,Norway,,Finnmark Platform,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Ehrenberg et al.(1998),
C,121,C1220,,38.5,N,-5.5,W,Europe,Spain,,"Guadiato area,from the Sierra Morena region",Upper,Carboniferous,Mississippian,Namurian,,Coals,,,Wagner et al.(1983b),
C,122,C1221,,75,N,19,E,Europe,"Svalbard,Bear Ise.",,Bear Island,L - M - U,Carboniferous,Mississippian,,,Coals,Ursa Sandstone,,Major et al.(1956),
C,123,C1222,,78,N,12,E,Europe,"Svalbard,Bear Ise.",,western Svalbard,L - M - U,Carboniferous,Mississippian,Tournasian to Serpukhovian,,Coals,,,"Ziegler(1988, Pl. 22)",
C,124,C1223,,55,N,-3,W,United Kingdom,England,,Northern England,L - M - U,Carboniferous,Mississippian,,,Coals,,,Johnson(1960),
C,125,C1224,,54,N,0,W,United Kingdom,England,,East Pennine Coalfield,Upper,Carboniferous,Mississippian,Namurian,,Coals,Millstone Grit,,The Rijks Geologische Dienst(1982),
C,126,C1225,,56,N,4,E,United Kingdom,Scotland,,"Midland Valley,and (Central North Sea)",Upper,Carboniferous,Mississippian,Namurian A,,Coals,,,"Ziegler(1988, Pl. 22)(Pl.23)(Pl.22)",
C,127,C1226,,56,N,-4,W,United Kingdom,Scotland,,,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Francis(in Criag,1965)",see also Petrocinsultants(1977)
