LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,41,E3264,,42,N,-110.5,W,North America,United States,,Wyoming,Lower,Triassic,,,Evaporites,Thaynes,indirect evidence,"Folk,Pittman(1971)",
E,42,E3265,,-21,S,-64,W,South America,Bolivia,,,Lower,Triassic,,?Early Triassic,Evaporites,top of the Vitiacua,,Sempere et al.(1992),
E,43,E3265.1,,-4,S,-45,W,South America,Brazil,,Parnaiba Basin,L -M -U?,Triassic,,,Evaporites,Sambaiba,eolian environment for the unfossiliferous Sambaiba Frm,"Goes,Feijo(1994)",
E,44,E3266,,-25.9,S,-69.25,W,South America,Chile,,,L -M -U?,Triassic,,,Evaporites,La Coipa Beds,,Suarez et al.(1995),
CA,45,CA3267,,31,N,-5,W,Africa,Morocco,,Atlas region,Lower,Triassic,,,Calcretes,,basal Triassic calcretes,Beauchamp(1988),
CA,46,CA3268,,-27,S,30,E,Africa,South Africa,,,Lower,Triassic,,,Calcretes,,,Turner(1986),
CA,47,CA3269,,-33,S,22,E,Africa,South Africa,,southwestern Karoo Basin,Lower,Triassic,,Upper Permian,Calcretes,Beaufort,,"Smith(1990a,b)",
CA,48,CA3270,,-32,S,21,E,Africa,South Africa,,,L   -  M,Triassic,,"the Beaufort is assigned a mid-Permian to mid-Triassic age range(Schluter,Kobring,1997)",Calcretes,Beaufort,"carbonate nodules,presumably calcrete;Smith(1995)assigns these occurrences to E. Triassic Lystrosaurus Zone",Smith(1993),
CA,49,CA3270.1,,-33,S,28,E,Africa,South Africa,,,L -M -U?,Triassic,,,Calcretes,Katberg,,Johnson et al.(1997),
CA,50,CA3270.2,,-68,S,71,E,Antarctica,,,"Prydz Bay,East Antarctica",Lower,Triassic,,possible E. Triassic age,Calcretes,,,Turner(1993),
CA,51,CA3271,,24,N,85,E,Asia,India,,Hutar Coalfield,Lower,Triassic,,,Calcretes,Panchet,Kankar nodules,"Raja Rao(1987, p. 261)",
CA,52,CA3272,,43,N,24,E,Europe,Bulgaria,,varied localities,L -M -U?,Triassic,,,Calcretes,,,"Mader,Catalov(in Mader,1992)",
CA,53,CA3273,,45,N,-1,W,Europe,France,,Aquitaine,Lower,Triassic,,,Calcretes,,from borholes,Lucas(1976),
CA,54,CA3274,,49,N,7,E,Europe,France,,"the Saar-Pfalz,Vosge region of western Germany and eastern France",L -M -U?,Triassic,,,Calcretes,upper Bundsandstein Violette Horizonte,,Dachroth(1985),"see also Gall,(1985)"
CA,55,CA3275,,50,N,7,E,Europe,Germany,,western Eilfel,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,Mader(1981),
CA,56,CA3276,,50,N,11,E,Europe,Germany,,Neustadt region of southwestern Germany,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,"Martin,Pfefferkorn(1988)",see also Martins(1988)
CA,57,CA3277,,51,N,9,E,Europe,Germany,,Kassel area,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,Mader(1985b),
CA,58,CA3278,,50,N,6,E,Europe,Germany,,Eifel?,L -M -U?,Triassic,,,Calcretes,,,Mader(1992),
CA,59,CA3279,,47,N,19,E,Europe,Hungary,,,L -M -U?,Triassic,,,Calcretes,,,Mader(1992),
CA,60,CA3280,,51,N,15,E,Europe,Poland,,southwestern Poland,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,"Mroczkowski,Mader(1985)",also Mader(1992)
CA,61,CA3281,,51,N,21,E,Europe,Poland,,Holy Cross Mountians,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,"Mader,Rdzanek(1985)",
CA,62,CA3282,,49,N,20,E,Europe,Poland,,,L -M -U?,Triassic,,,Calcretes,Tatra and Upper Silesia?,,Mader(1992),
CA,63,CA3283,,42.5,N,1,E,Europe,Spain,,south-central Pyrenees,Lower,Triassic,,,Calcretes,Bunter?,,"Nagtegall(1969a,b)",
CA,64,CA3284,,40,N,-1,W,Europe,Spain,,southeastern Iberian Ranges,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,"Lopez,Arche(1985)",
CA,65,CA3285,,41,N,2,E,Europe,Spain,,Barcelona area,L -M -U?,Triassic,,,Calcretes,Buntsandstein,,Marzo et al.(1974),
CA,66,CA3286,,51,N,-4,W,Europe,United Kingdom,,Devon,Lower,Triassic,,,Calcretes,,,Mader(1985a),"see also Mader,Laming(1985)"
