LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,277,C955,,57,N,62,E,Europe,C. I. S.(fm USSR),,Egorshina,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),"see also Gorsky et al., 1967, sheet 8"
C,278,C956,,53,N,61,E,Europe,C. I. S.(fm USSR),,Borodinsk,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),
C,279,C957,,52,N,60,E,Europe,C. I. S.(fm USSR),,Poltava,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),
C,280,C958,,51,N,60,E,Europe,C. I. S.(fm USSR),,Dombarovsky,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),"see also Gorsky et al., 1967, sheet 7"
C,281,C959,,48,N,58,E,Europe,C. I. S.(fm USSR),,Berchogur,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),
C,282,C960,,58,N,62,E,Europe,C. I. S.(fm USSR),,Alapaevsk,Middle,Carboniferous,Mississippian,Visean,,Coals,,," Gorsky et al.( 1967, sheet 4)",
C,283,C961,,49,N,34,E,Europe,C. I. S.(fm USSR),,western Donbass,Middle,Carboniferous,Mississippian,Visean,,Coals,,," Gorsky et al.( 1967, sheet11)",
C,284,C962,,48,N,39,E,Europe,C. I. S.(fm USSR),,western Donbass,Middle,Carboniferous,Mississippian,Visean,,Coals,,," Gorsky et al.( 1967, sheet11)",
C,285,C967,,51,N,24,E,Europe,C. I. S.(fm USSR),,Lvov-Volhynian Basin,Middle,Carboniferous,Mississippian,Visean,,Coals,,,The Rijks Geologische Dienst(1982),
C,286,C968,,50,N,36,E,Europe,C. I. S.(fm USSR),,Dnepr-Donets Coalfields,M - U,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,287,C969,,42,N,48,E,Europe,C. I. S.(fm USSR),,Donets Basin,M - U,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,288,C970,,52,N,30,E,Europe,C. I. S.(fm USSR),,Pripyat Coalfields,M - U,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,289,C971,,52,N,29,E,Europe,C. I. S.(fm USSR),,Zaozernoye Coalfield,M - U,Carboniferous,Mississippian,Visean and Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),
C,290,C972,,56,N,36,E,Europe,C. I. S.(fm USSR),,Moscow Basin,Middle,Carboniferous,Mississippian,Visean,,Coals,"Radayevskiy,Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,291,C973,,54.5,N,34,E,Europe,C. I. S.(fm USSR),,Vskhodskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,292,C974,,54,N,35,E,Europe,C. I. S.(fm USSR),,Seredeiskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,293,C975,,54.5,N,36,E,Europe,C. I. S.(fm USSR),,Vorotynskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,294,C976,,54,N,40,E,Europe,C. I. S.(fm USSR),,Volkhovskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,295,C977,,54.5,N,37,E,Europe,C. I. S.(fm USSR),,Kaznacheyevskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,296,C978,,54.5,N,38,E,Europe,C. I. S.(fm USSR),,Beltsevskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,297,C979,,54,N,38,E,Europe,C. I. S.(fm USSR),,Lomintsevskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,298,C980,,55,N,33,E,Europe,C. I. S.(fm USSR),,Safonocskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Bobrikovsky,Tulsky Horizons",,The Rijks Geologische Dienst(1982),
C,299,C981,,59,N,58,E,Europe,C. I. S.(fm USSR),,Kizel Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Malinovsky,Yasnopolsky Horizons",,The Rijks Geologische Dienst(1982),
C,300,C982,,56,N,54,E,Europe,C. I. S.(fm USSR),,Kama region,Middle,Carboniferous,Mississippian,Visean,,Coals,,,The Rijks Geologische Dienst(1982),
C,301,C983,,51,N,59.8,E,Europe,C. I. S.(fm USSR),,Dombarovskoye Coalfield,Lower,Carboniferous,Mississippian,Tournaisian,,Coals,Dombarovskaya Suite,,The Rijks Geologische Dienst(1982),
C,302,C984,,61,N,62,E,Europe,C. I. S.(fm USSR),,Makhnevskoye Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,,,The Rijks Geologische Dienst(1982),
C,303,C985,,54,N,61,E,Europe,C. I. S.(fm USSR),,Poltava-Bredy Coalbearing Region,Lower,Carboniferous,Mississippian,Tournaisian,,Coals,"Bredinskaya,Poltavskaya Suites",,The Rijks Geologische Dienst(1982),
C,304,C986,,54,N,61,E,Europe,C. I. S.(fm USSR),,Borodinovskoye Coalfield,Lower,Carboniferous,Mississippian,Tournaisian,,Coals,Borodinovskaya Suite,,The Rijks Geologische Dienst(1982),
C,305,C987,,54,N,61,E,Europe,C. I. S.(fm USSR),,Poltava Coalfield,Lower,Carboniferous,Mississippian,Tournaisian,,Coals,Poltavskaya Suite,,The Rijks Geologische Dienst(1982),
C,306,C988,,53,N,61,E,Europe,C. I. S.(fm USSR),,Bredy Coalfield,Lower,Carboniferous,Mississippian,Tournaisian,,Coals,Bredinskaya Suite,,The Rijks Geologische Dienst(1982),
C,307,C988.2,,57,N,65,E,Europe,C. I. S.(fm USSR),,Egorshino-Kamensky area,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"I.E. Stukalova(written comm.,1997)",
C,308,C988.3,,52,N,57,E,Europe,C. I. S.(fm USSR),,Domar area,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"I.E. Stukalova(written comm.,1997)",
C,309,C988.1,,61,N,62,E,Europe,C. I. S.(fm USSR),,Manyin area,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"I.E. Stukalova(written comm.,1997)","(Geology of coal deposits,1978, v. 12, NEDRA, get editors name; Krivikhin et al.,1993)"
C,310,C989,,47,N,4,E,Europe,C. I. S.(fm USSR),,Autun Basin,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Fey,Greber(1964)",
C,311,C990,,48,N,-3,W,Europe,C. I. S.(fm USSR),,central Armorican Basin,L - M ,Carboniferous,Mississippian,Tournaisian/Visean,,Coals,,,"Ziegler(1988, PL. 25)(PL.24)",
C,312,C991,,48,N,1,E,Europe,C. I. S.(fm USSR),,Chateaulin-Laval Coalfield,Upper,Carboniferous,Mississippian,Namurian/Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,313,C992,,47,N,1,E,Europe,C. I. S.(fm USSR),,Ancenis-Saumur Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,314,C993,,46,N,2,E,Europe,C. I. S.(fm USSR),,Chateausur-Cher Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,315,C994,,46,N,4,E,Europe,C. I. S.(fm USSR),,Roannias Basin,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,316,C995,,47,N,4,E,Europe,C. I. S.(fm USSR),,Polroy Coalfield,Upper,Carboniferous,Mississippian,Culm,,Coals,,,The Rijks Geologische Dienst(1982),
C,317,C996,,52,N,13,E,Europe,Gemany,,Dobrilugk in Lusatia,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"Hoehne(1964, Table 2)",
C,318,C997,,51,N,13,E,Europe,Gemany,,Hianichen-Ebersdorf,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Petroconsultants(1977),
C,319,C997.1,,71.5,N,28.5,E,Europe,Norway,,Finnmark Platform,Middle,Carboniferous,Mississippian,Visean,,Coals,,,Ehrenberg et al.(1998),
C,320,C999,,52,N,22,E,Europe,Poland,,Lublin Basin and the Holy Cross Mountians,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"Ziegler(1988, PL. 23)",
C,321,C1000,,51,N,20,E,Europe,Poland,, Holy Cross Mountians,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"Ziegler(1988, PL. 23)",
C,322,C1001,,38.5,N,-5.5,W,Europe,Spain,,"Valdeinfierno,(Benajarafe and Los Santos de Maimona),all in the Sierra Morena Region",M - U,Carboniferous,Mississippian,"Tournaisian to E Visean,(Visean)",,Coals,,,Wagner et al.(1983b),see also Gabaldon et al.(1983)
C,323,C1002,,75,N,19,E,Europe,Svalbard,,Bear Island,L - M - U,Carboniferous,Mississippian,,,Coals,Ursa Sandstone,,Major et al.(1956),
C,324,C1003,,78,N,12,E,Europe,Svalbard,,western Svalbard,M - U,Carboniferous,Mississippian,Tournaisian through Serpukhovian,,Coals,,,"Ziegler(1988, PL. 22)",
C,325,C1003.1,,78,N,18,E,,,,,,,,,,,,,,
C,326,C1004,,55,N,-3,W,United Kingdom,England,,Northern England,L - M - U,Carboniferous,Mississippian,,,Coals,,,Johnson(1960),
C,327,C1005,,56,N,4,E,United Kingdom,England,,"Northumberland-Solway Basin, and Central North Sea",Middle,Carboniferous,Mississippian,Visean,,Coals,,,"Ziegler(1988, PL. 23)",
C,328,C1009,,55,N,-6,W,United Kingdom,Northern Ireland,,Ballycastle,M - U,Carboniferous,Mississippian,Visean/Namurian,,Coals,,,"Gorsky et al.,1967, sheet 5, Ballycastle)",
C,329,C1006,,56,N,-4,W,United Kingdom,Scotland,,,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Francis(in Craig,1965)",see also Petroconsultants(1977)
C,330,C1007,,58,N,-2,W,United Kingdom,Scotland,,Outer Moray Firth basin,M - U,Carboniferous,Mississippian,,,Coals,,,"Leeder,Boldy(1990)",
C,331,C1008,,56,N,-3.5,W,United Kingdom,Scotland,,Fife Coalfield,Middle,Carboniferous,Mississippian,Visean,,Coals,"Calciferous Sandstone Measures,Lower Limestone Group",,The Rijks Geologische Dienst(1982),see also Francis(1991)
C,332,C1010,,80,N,-90,W,N. America,Canada,,Arctic:Sverdrup Basin,M - U,Carboniferous,Mississippian,,,Coals,"Emma Fiord, well below the Otto Fiord Fm",,"Thorsteinsson(1970, p. 569)",
C,333,C1011,,83,N,-72,W,N. America,Canada,,Arctic:northern Ellesmere,M - U,Carboniferous,Mississippian,,,Coals,Emma Fiord,,Thorsteinsson(1974),
C,334,C1012,,61,N,-124,W,N. America,Canada,,Arctic:South Nahanni region,Middle,Carboniferous,Mississippian,Visean,,Coals,,,"Petroconsultants(1977),(Smith,1989, cites the Visean Mattson fm -Liard-S. Nahanni region)",
C,335,C1013,,61,N,-135,W,N. America,Canada,,Arctic:Whitehorse Trough,M - U,Carboniferous,Mississippian,,,Coals,,,Smith(1989),
C,336,C1014,,69,N,-140,W,N. America,Canada,,Arctic:British Mountians,M - U,Carboniferous,Mississippian,,,Coals,Kayak,,Smith(1989),
C,337,C1015,,68.3,N,-137.8,W,N. America,Canada,,Arctic:Hoidahl Dome area,M - U,Carboniferous,Mississippian,,,Coals,Kayak,,Cameron et al.(1988),
C,338,C1016,,53.075,N,-118.05,W,N. America,Canada,,Alberta:Talbot Lake or Jasper Lake,L - M - U,Carboniferous,Mississippian,,,Coals,"in top of Shunda, just below the Turner Valley",,"Chatterton(written comm.,1994)",
C,339,C1017,,81,N,-20,W,N. America,Canada,,Greenland:northeastern Greenaland,L - M,Carboniferous,Mississippian,Tournaisian/Visean,,Coals,,,Stemmerik et al.(1991),
C,340,C1018,,82,N,-20,W,N. America,Canada,,Greenland:eastern North Greenland,Middle,Carboniferous,Mississippian,(probable Visean),"(Sortebakker Formation of Stemmerik and Hakansson, 1989)",Coals,,,Stemmerik et al.(1991),
C,341,C1019,,74,N,-20,W,N. America,Canada,,Greenland,Middle,Carboniferous,Mississippian,,,Coals,Mt. Pictet Fm is an East Greenland-name not used now,,Stemmerik et al.(1991),
C,342,C1020,,68,N,-165,W,N. America,United States,,Alaska:Lisburne Peninsula region of northwestern Alaska,Lower,Carboniferous,Mississippian,,,Coals,Kapaloak,,Tailleur(1965),see also Clough et al.(1995)
C,343,C1021,,71,N,-156,W,N. America,United States,,Alaska,Lower,Carboniferous,Mississippian,,,Coals,Kekiktuk-Endicott Group,borehole coals,Melvin(1987),"see also Magoon,Bird(1988)"
C,344,C1021.1,,69,N,-144,W,N. America,United States,,Alaska,Lower,Carboniferous,Mississippian,,,Coals,Kekiktuk,,LePain et al.(1994),
C,345,C1021.2,,70.5,N,-148,W,N. America,United States,,Alaska,Lower,Carboniferous,Mississippian,,,Coals,Kekiktuk,,Melvin(1993),
C,346,C1021.3,,68,N,-162.5,W,N. America,United States,,Brooks Range,Lower,Carboniferous,Mississippian,,L. Devonian-Early Mississippian,Coals,upper part of the Kanayut Conglomerate,,"Moore,Nilsen(1984, Fig. 8)",
C,347,C1021.4,,68,N,-155,W,N. America,United States,,Alaska:Kakivilak Creek section,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Nilsen,Moore(1982)",
C,348,C1022,,37,N,-83,W,N. America,United States,,Virginia:southwestern Virginia,Lower,Carboniferous,Mississippian,,,Coals,,,"Cecil,Englund(1989)",
C,349,C1023,,-30,S,-65,W,S. America,Argentina,,Famatina Range,L - M - U,Carboniferous,Mississippian,,,Coals,,coal seams,Harrington(1956),
C,350,C1024,,-30,S,-70,W,S. America,Argentina,,"La Delfina,San Juan Province",L - M - U,Carboniferous,Mississippian,,,Coals,,,Petroconsultants(1977),
C,351,C1025,,-33,S,-70,W,S. America,Argentina,,Calingasta-Uspallata Basin,L - M - U,Carboniferous,Mississippian,,,Coals,Maliman,,"Lopez-Gamundi,Rosselo(1993)",
C,352,C1026,,-17,S,-68,W,S. America,Bolivia,,Lake Titicaca,,,,,"""Lower Permian""",Coals,,,Flores-Williams(1978),
C,353,C1027,,-17,S,-66,W,S. America,Bolivia,,Cochabamba,,,,,"""Lower Permian""",Coals,,,Flores-Williams(1978),
C,354,C1028,,-16,S,-69,W,S. America,Bolivia,,,M - U,Carboniferous,Mississippian,Late Visean-?Early Serpukhovian,,Coals,Siripaca,,Diaz-Martinez et al.(1996),
C,355,C1029,,-5,S,-75,W,S. America,Brazil,,western Piaui on the eastern side of the Paraiba Basin,L - M - U,Carboniferous,Mississippian,,,Coals,Poti,,Machado(1978),
C,356,C1030,,5,N,-75,W,S. America,Columbia,,,L - M - U,Carboniferous,Mississippian,,,Coals,,,Olson(1956),
C,357,C1031,,-16,S,-70,W,S. America,Peru,,,L - M - U,Carboniferous,Mississippian,,,Coals,Ambo,,Newell et al.(1953),
B,358,B1032,,40,N,85,E,Asia,China,,"Tarim:Mt. Wushibei,Xinjiang",,Carboniferous,Mississippian,,Carboniferous,Bauxites,,,Liu Chang-ling(1987),
B,359,B1033,,39,N,97.1,E,Asia,China,,"N. China:Tianjun,Qinghai",Middle,Carboniferous,Mississippian,Visean,,Bauxites,Huaituotala,,The Bureau of Geology and Mineral Resources of Qinghai Province(1991),
B,360,B1034,,33.3,N,100.6,E,Asia,China,,"N. China:Qilian,Qinghai",Middle,Carboniferous,Mississippian,Visean,,Bauxites,Chouniugou,,The Bureau of Geology and Mineral Resources of Qinghai Province(1991),
B,361,B1035,,33,N,104.3,E,Asia,China,,"N. China:Leuyang,Shaanxi",Middle,Carboniferous,Mississippian,,,Bauxites,Leuyang,,Gansu Regional Geological Survey Team(1987),
B,362,B1036,,33,N,104.6,E,Asia,China,,"N. China:Wenxian,Gansu",Middle,Carboniferous,Mississippian,,,Bauxites,Leuyang,,Gansu Regional Geological Survey Team(1987),
B,363,B1037,,27,N,107,E,Asia,China,,S. China,Middle,Carboniferous,Mississippian,Visean,,Bauxites,including those at the base of the Tongkuanxi Fm,,"Shen Zhi-da,Chen You-neng(1987)",
B,364,B1038,,31,N,112,E,Asia,China,,S. China:western Hubei,Middle,Carboniferous,Mississippian,,,Bauxites,,,"Shen Zhi-da,Chen You-neng(1987)",
B,365,B1039,,30,N,105,E,Asia,China,,S. China:southern Sichuan,Middle,Carboniferous,Mississippian,,,Bauxites,,,"Shen Zhi-da,Chen You-neng(1987)",
B,366,B1040,,29.5,N,111,E,Asia,China,,S. China:Shimeng,Middle,Carboniferous,Mississippian,,,Bauxites,,,The Compiling Group of the Regional Stratgraphic Chart of central-South China(1974),
B,367,B1041,,27.5,N,107,E,Asia,China,,S. China:Zunyi,Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,,Liu Xun-feng(1990),
B,368,B1042,,36.5,N,106.5,E,Asia,China,,S. China:Qinzheng,Lower,Carboniferous,Mississippian,,,Bauxites,,,Liu Xun-feng(1990),
B,369,B1043,,22.5,N,111.5,E,Asia,China,,S. China:Yunwu Mountians,Lower,Carboniferous,Mississippian,,,Bauxites,,,Liu Xun-feng(1990),
B,370,B1044,,27,N,106.5,E,Asia,China,,S. China:Xiuwen,Lower,Carboniferous,Mississippian,,,Bauxites,,,Liu Xun-feng(1990),
B,371,B1045,,24,N,117.5,E,Asia,China,,S. China:Zhangpu,Lower,Carboniferous,Mississippian,,,Bauxites,,,Liu Xun-feng(1990),
B,372,B1046,,29,N,119,E,Asia,China,,S. China:Jiangshan,Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,base of the Yejiatang,,"The Regional Geological Team of Jiangshan(during the 1970s)(Han Nei-ren,oral comm.,1991)",
B,373,B1047,,25,N,102,E,Asia,China,,S. China:Yunnan,L - M - U,Carboniferous,Mississippian,,,Bauxites,,,Ikonnikov(1984),
B,374,B1048,,25,N,107,E,Asia,China,,S. China:Yunnan,Lower,Carboniferous,Mississippian,,between the Devonian and the Carboniferous,Bauxites,,,Patterson(1967),
B,375,B1049,,28,N,116,E,Asia,China,,S. China:Fengcheng,Lower,Carboniferous,Mississippian,,,Bauxites,,bauxitic siltstone,The Compiling Group of the Regional Stratigraphy Chart of Jiangxi(1980),
B,376,B1050,,26.5,N,107,E,Asia,China,,S. China:Kveyang(sic.Guiyang),M - U,Carboniferous,Mississippian,Visean/Serpukhovian,Middle Carboniferous,Bauxites,,karst bauxite,"Bardossy(1982, Appendix 1)",
B,377,B1051,,25,N,103,E,Asia,China,,S. China:Kunming,M - U,Carboniferous,Mississippian,,,Bauxites,,,Ikonnikov(1984),
B,378,B1041,,27.5,N,107,E,Asia,China,,S. China:Zunyi,M - U,Carboniferous,Mississippian,,,Bauxites,,,Liao Shi-fan(1991),
B,379,B1044,,27,N,106.5,E,Asia,China,,S. China:Xiuwen,M - U,Carboniferous,Mississippian,,,Bauxites,,,Liao Shi-fan(1991),
B,380,B1052,,26.5,N,107,E,Asia,China,,S. China:Guiyang,M - U,Carboniferous,Mississippian,,,Bauxites,,,Liao Shi-fan(1991),
B,381,B1053,,27.8,N,106.9,E,Asia,China,,S. China:Zunyi,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,382,B1054,,27,N,107.4,E,Asia,China,,S. China:Wengan,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,383,B1055,,28.5,N,107.4,E,Asia,China,,S. China:Zhengan,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,384,B1056,,28.8,N,107.5,E,Asia,China,,S. China:Daozhen,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,385,B1057,,27.1,N,106.7,E,Asia,China,,S. China:Xifeng,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,386,B1058,,27,N,106.9,E,Asia,China,,S. China:Kaiyang,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,387,B1059,,26.8,N,106.5,E,Asia,China,,S. China:Xiuwen,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,388,B1060,,26.6,N,106.7,E,Asia,China,,S. China:Guiyang,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,389,B1061,,26.5,N,106.4,E,Asia,China,,S. China:Qingzhen,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,390,B1062,,26.6,N,105.7,E,Asia,China,,S. China:Zhijin,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,391,B1063,,27,N,106,E,Asia,China,,S. China:Qianxi,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,392,B1064,,29.1,N,107,E,Asia,China,,S. China:Nanchuan,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,393,B1065,,29.3,N,107.7,E,Asia,China,,S. China:Wulong,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,394,B1066,,28.2,N,110.1,E,Asia,China,,S. China:Luxi,M - U,Carboniferous,Mississippian,,,Bauxites,Goujiang,,"Liao Shi-fan,Liang Tong-rong(1991)",
B,395,B745,,31.8,N,104.3,E,Asia,China,,"S. China:Beichuan,Sichuan",Middle,Carboniferous,Mississippian,Visean,,Bauxites,Changyanwo,,The Bureau of Geology and Mineral Resources of Sichuan Province(1991),
B,396,B746,,32.3,N,104.4,E,Asia,China,,S. China:PingwuSichuan,Middle,Carboniferous,Mississippian,Visean,,Bauxites,Changyanwo,,The Bureau of Geology and Mineral Resources of Sichuan Province(1991),
B,397,B747,,28.2,N,110.1,E,Asia,China,,S. China:Luxi,Lower,Carboniferous,Mississippian,Tounaisian,,Bauxites,Goujiang,,Fan et al.(1991),
B,398,B748,,29.3,N,110.1,E,Asia,China,,"S. China:Sangzhi,Hunan",Lower,Carboniferous,Mississippian,Tounaisian,,Bauxites,Goujiang,,Fan et al.(1991),
B,399,B749,,29.1,N,110.4,E,Asia,China,,"S. China:Dayong,Hunan",Lower,Carboniferous,Mississippian,Tounaisian,,Bauxites,Goujiang,,Fan et al.(1991),
B,400,B749.1,,31.7,N,111.8,E,Asia,China,,"S. China:Nanchang,Hubei",Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,,Fan et al.(1991),
B,401,B750,,31.8,N,111.2,E,Asia,China,,"S. China:Baokang,Hubei",Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,,Fan et al.(1991),
B,402,B751,,31.7,N,112.2,E,Asia,China,,"S. China:Yicheng,Hubei",Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,,Fan et al.(1991),
B,403,B1067,,40,N,74,E,Asia,C. I. S.(fm USSR),,Tien Shan,L - M - U,Carboniferous,Mississippian,,,Bauxites,,,Abdullayev(1969),see also Kochnev et al.(1975)
B,404,B1068,,75,N,100,E,Asia,C. I. S.(fm USSR),,Taimyr Peninsula,Middle,Carboniferous,Mississippian,Visean(Hyp.),,Bauxites,,karst bauxite,"Bardossy(1982, Appendix 1)",
B,405,B1069,,50,N,70,E,Asia,C. I. S.(fm USSR),,central Kazakhstan,Middle,Carboniferous,Mississippian,Visean,,Bauxites,,,"Bent,Skorina(1973)",
B,406,B1070,,40,N,70,E,Asia,C. I. S.(fm USSR),,"Bukantan,Tandytau,Nuratau in former Soviet Central Asia",Lower,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,karst bauxite(Cert.),"Bardossy(1982, Appendix 1)",
B,407,B1071,,29,N,33.4,E,Africa,Egypt,,Sinai deposits,M - U,Carboniferous,Mississippian,Visean/Namurian A,,Bauxites,Abu Thora,gibbsite and diaspore in the kaolinites frm the Sinai deposits,"Boulis,Atta(1996)",
B,408,B1072,,62,N,36,E,Europe,C. I. S.(fm USSR),,Onega region,L - M - U,Carboniferous,Mississippian,,,Bauxites,,"bauxites,associated w kaolinite,and hematiferous,lateritic deposits",Trubina(1958a)and Kireev(1975),"see also Tsekhovskii,Kireev(1980)"
B,409,B1073,,60,N,31,E,Europe,C. I. S.(fm USSR),,Leningrad Region,Upper,Carboniferous,Mississippian,,between Devonian and the Mississippi,Bauxites,,,Patterson(1967),
B,410,B1074,,56,N,38,E,Europe,C. I. S.(fm USSR),,Moscow Basin,L - M - U,Carboniferous,Mississippian,,,Bauxites,,bauxites and halloysite,Trubina(1958a),
B,411,B1075,,67,N,50,E,Europe,C. I. S.(fm USSR),,southern Timan,Upper,Carboniferous,Mississippian,,between theL. Devonian and the Carboniferous,Bauxites,,kaolinized and bauxitic materials,Demina et al.(1970) and Kolokoltsev(1975),
B,412,B1076,,53,N,27,E,Europe,C. I. S.(fm USSR),,Belorussia and the Pripiat regions,,Carboniferous,Mississippian,,Carboniferous,Bauxites,,dawsonite and bauxite,Dmitriev et al.(1975),
B,413,B1077,,52,N,39,E,Europe,C. I. S.(fm USSR),,Bielgorod,L - M,Carboniferous,Mississippian,,Lower Carboniferous,Bauxites,,lateritic type bauxites,Bardossy(1984),
B,414,B1078,,57,N,57,E,Europe,C. I. S.(fm USSR),,west slope of the Central Urals,L - M - U,Carboniferous,Mississippian,,,Bauxites,,,Entsov(1982),
B,415,B1079,,51,N,36,E,Europe,C. I. S.(fm USSR),,,Middle,Carboniferous,Mississippian,Visean,,Bauxites,,bauxite beneath marine Visean,"Smirnov(1989, Fig. 16)",
B,416,B1080,,52,N,23,E,Europe,Poland,,Lublin area of eastern Poland,L - M - U,Carboniferous,Mississippian,,,Bauxites,,lateritic  bauxites,Bardossy(1984),
B,417,B1081,,51,N,17,E,Europe,Poland,,"Nowa Ruda, southwestern Poland",L - M - U,Carboniferous,Mississippian,,,Bauxites,,lateritic  bauxites,Bardossy(1984),
K,418,K1082,,31.3,N,119.8,E,Asia,China,,"S. China:Yixing,southern Jiangsu",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan( in this time interv. might be pres. In L. Yangtze reg.),yielded kaolinite(40%)and Illite(60%),Wang Zhong-zhe identified samples collected by Chen Xu and Boucot in 1994,
K,419,K1083,,29.8,N,119.6,E,Asia,China,,"S. China:Tonglu,Zhejiang",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhuzangwu,yielded kaolinite(45%)and Illite(55%),Wang Zhong-zhe identified samples collected by Chen Xu and Boucot in 1994,
K,420,K1084,,31,N,119.9,E,Asia,China,,"S. China:Changxing,northern Zhejiang",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan( in this time interv. might be pres. In L. Yangtze reg.),yielded kaolinite(80%)and Illite-montmorillonite(20%),Wang Zhong-zhe identified samples collected by Chen Xu and Boucot in 1994,
