LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,53,E1347,,37,N,-109,W,N. America,United States,,Colorado and Utah:Paradox Basin,Middle,Carboniferous,Pennsylvanian,Desmoinesian,,Evaporites,Paradox,,Hite(1968),
E,54,E1348,,42,N,-108,W,N. America,United States,,Colorado and Utah:,Middle?,Carboniferous,Pennsylvanian,,,Evaporites,,,Johnson et al.(1992),
E,55,E1348.1,,38.5,N,-105.6,W,N. America,United States,,Colorado and Utah: Eagle Basin,Middle?,Carboniferous,Pennsylvanian,,,Evaporites,"Minturn,Belden",,Taylor et al.(1975),
E,56,E1349,,44,N,-85,W,N. America,United States,,Michigan Basin,Middle?,Carboniferous,Pennsylvanian,,,Evaporites,Allegheneyan evaporites in the Grand River Fm,,"Wanless,Shideler(1975)",
E,57,E1350,,42,N,-104,W,N. America,United States,,Nebraska & Wyoming,M - U,Carboniferous,Pennsylvanian,,,Evaporites,Minnelusa,,Johnson et al.(1989),
E,58,E1351,,47,N,-104,W,N. America,United States,,Williston Basin:on the U.S. side,Middle?,Carboniferous,Pennsylvanian,,,Evaporites,Minnelusa,,Reed(1963),
E,59,E1352,,-11,S,-66.5,W,S. America,Bolivia,,Pando Department,Lower,Carboniferous,Pennsylvanian,(Zone 20)Morrowan,(per Mamet),Anhydrites,,from wells in Pando Department,Isaacson et al.(1995),see also Vavrdova et al.(1996)
E,60,E1353,,-4,S,-68,W,S. America,Brazil,,Solimoes Basin,Lower?,Carboniferous,Pennsylvanian,,,Evaporites,(Caruari),,Caputo(1991),(see also Silva(1988) Caruari Fm)
E,61,E1354,,-5,S,-45,W,S. America,Brazil,,Parnaiba Basin,M - U,Carboniferous,Pennsylvanian,Westphlian D-early Stephanian,,Evaporites,Piaui,,"Petri,Fulfaro(1983, p. 111-112)",
E,62,E1355,,-15,S,-72,W,S. America,Peru,,,L - M - U?,Carboniferous,Pennsylvanian,,,Evaporites,Atokan Tarma Group,,"Benavides(1968, p. 255-259)",
E,63,E1356,,8,N,-72,W,S. America,Venezula,,,M - U,Carboniferous,Pennsylvanian,"Moscovian,Kasimovian,Gzhelian",also Early Permian,Evaporites,Palmarito,,"Benavides(1968, p.258)",
CA,64,"CA1356,1",,55,N,38,E,,,,,,,,,,,,,,
CA,65,CA1357,,53,N,7.5,E,Europe,Germany,,northwestern Germany,M - U,Carboniferous,Pennsylvanian,Westphalian(D) and Stephanian,,Calcretes,,regional intermingling of the calcretes with lateritic type ferrasols,"Selter(1989, Fig. 8)",
CA,66,CA1358,,49,N,11,E,Europe,Germany,,,M - U,Carboniferous,Pennsylvanian,Westphalian and Stephanian,,Calcretes,Bechtsrieth,,Dill(1992),
CA,67,CA1359,,52,N,7,E,Europe,Netherlands,,,M - U,Carboniferous,Pennsylvanian,Westphalian(D) to (questionable Stephanian),,Calcretes,,"questionable Stephanian calcrete from Well De Lutte-6(Rossler,1995 does not question them)",Van der Zwan et al.(1993),see also Pagnier and van Tongeren(1996)
CA,68,CA1360,,60,N,11,E,Europe,Norway,,,Middle,Carboniferous,Pennsylvanian,Moscovian,,Calcretes,Kolsas,calcrete-bearing,Olaussen et al.(1994),
CA,69,CA1361,,78,N,15,E,Europe,"Svalbard,Bear Ise.",,Svalbard,Lower,Carboniferous,Pennsylvanian,Bashkirian,,Calcretes,,,Ludwig(1990),
CA,70,CA1362,,74,N,19,E,Europe,"Svalbard,Bear Ise.",,Bjornoya,Lower,Carboniferous,Pennsylvanian,Bashkirian,,Calcretes,,,"Gjeberg,Steel(1981)",
CA,71,CA1363,,53,N,-2,W,United Kingdom,England,,,Middle,Carboniferous,Pennsylvanian,Westphalian D,,Calcretes,Halesowen,,"Glover,Powell(1996)",
CA,72,CA1363.1,,54,N,2.5,E,United Kingdom,England,,southern North Sea,Middle,Carboniferous,Pennsylvanian,late Westphalian,,Calcretes,,,Cameron et al.(1992),
CA,73,CA1364,,78,N,-85,W,N. America,Canada,,Arctic:southwestern Ellesmere Island,Lower,Carboniferous,Pennsylvanian,Bashkirian-Orenburgian,,Calcretes,Canyon Fiord,,"Theriault,Desrochers(1993)","see also Beauchamp,Theriault(1994)Grinnell Peninsula"
CA,74,CA1365,,77,N,-95.25,W,N. America,Canada,,Arctic:Grinnell Island,Lower,Carboniferous,Pennsylvanian,Bashkirian-Orenburgian,,Calcretes,,,"Theriault,Desrochers(1993)","see also Beauchamp,Theriault(1994)Grinnell Peninsula"
CA,75,CA1366,,78.5,N,-84,W,N. America,Canada,,Arctic:southwestern Ellesmere Island,Lower,Carboniferous,Pennsylvanian,Bashkirian,,Calcretes,Canyon Fiord,,"Theriault,Desrochers(1994)",
CA,76,CA1366.1,,76.5,N,-94,W,N. America,Canada,,Arctic:northern Devon Island,Lower?,Carboniferous,Pennsylvanian,,,Calcretes,,,Mayr et al.(1998),
CA,77,CA1367,,46,N,-64,W,N. America,Canada,,New Brunswick,Middle,Carboniferous,Pennsylvanian,Westphalian A,,Calcretes,Boss Point,,"Plint,Browne(1994)",
CA,78,CA1368,,46,N,-60,W,N. America,Canada,,Nova Scotia:Sydney area,M - U,Carboniferous,Pennsylvanian,Westphalian D to Stephanian,,Calcretes,,pedogenic calcretes intimately associated in cyclothems with coals,"Tandon,Gibling(1994)",
CA,79,CA1368.1,,48.5,N,-64.25,W,N. America,Canada,,Qubec,Lower,Carboniferous,Pennsylvanian,Namurian,,Calcretes,Cannes de Roche,,Rust(1979),
CA,80,CA1369,,33,N,-112,W,N. America,United States,,Arizona,Lower,Carboniferous,Pennsylvanian,,,Calcretes,Black Prince Limestone,,"Goldhammer,Elmore(1984)",
CA,81,CA1370,,36,N,-95,W,N. America,United States,,Arkansas,Lower,Carboniferous,Pennsylvanian,between Morrowan and the underlying L. Mississippian,,Calcretes,,,Webb(1994),
CA,82,CA1371,,38,N,-96,W,N. America,United States,,Kansas:eastern Kansas,L - M - U?,Carboniferous,Pennsylvanian,,,Calcretes,Sniabar Limestone,,Watney et al.(1989),
CA,83,CA1372,,38,N,-110,W,N. America,United States,,Utah:southeastern Utah,Middle,Carboniferous,Pennsylvanian,,,Calcretes,Hermosa,,Loope(1988),
CA,84,CA1373,,39,N,-81,W,N. America,United States,,West Virginia,Lower,Carboniferous,Pennsylvanian,,basal Pennsylvanian,Calcretes,Breathitt,,Chestnut(1989),"see also Cecil,Englund(1989)"
CA,85,CA1374,,42,N,-106,W,N. America,United States,,Wyoming and Colorado,L - M - U?,Carboniferous,Pennsylvanian,,,Calcretes,Fountain,,"Loope,Schnitt(1980)",
CA,86,CA1375,,39,N,-105,W,N. America,United States,,Wyoming and Colorado:Front Range of Colorado and southeastern Wyoming,L - M - U?,Carboniferous,Pennsylvanian,,,Calcretes,Fountain,,"Langford,Fishbaugh(1984)and Loope(1988)",
T,87,T1376,,19.5,N,45.5,E,Asia,Arabia,,southern Saudi Arabia,M - U,Carboniferous,Pennsylvanian,Westphalian or early Stepanian to Sakmarian,,Tillites,,,McClure et al.(1988),
T,88,T1376.1,,27,N,45.5,E,Asia,Nepal,,"central Nepal ,(Spiti)",L - M,Carboniferous,Pennsylvanian,"Bashkirian/Moscovian,(Moscovian)",,Tillites,Bangba Diamictite,"diamictites,(dropstones)",Garzanti et al.(1998),
T,89,T1377,,-34,S,151,E,Australia,New South Wales,,,L - M,Carboniferous,Pennsylvanian,"Namurian,(possibly early Westphalian)",,Tillites,,,"Dickins(1985a) (Dickins(written comm.,1994; 1996, )with a possibility for E. Westphlian as well)",
T,90,T1378,,-23,S,-64,W,S. America,"Argentina,adj. S. Bolivia",,,Lower ,Carboniferous,Pennsylvanian,(later Namurian-Westphalian)early Pennsylvanian,latest Mississippian,Tillites,Tarija,,Fernandez Garrasino(in Hambrey and Harland(1981),(see also Lopez-Gamundi et al.(1992) who places these beds in the later Namurian-Westphalian and Lopez-Gamundi and Martinez(2000)) 
T,91,T1379,,-32,S,-69,W,S. America,"Argentina,adj. S. Bolivia",,Mendoza and San Juan Provinces,Middle,Carboniferous,Pennsylvanian,Westphalian,,Tillites,,,"Amos and Lopez Gamundi(in Hambrey and Harland,1981)",also Lopez-Gamundi et al.(1992)
T,92,T1380,,-43,S,-71,W,S. America,"Argentina,adj. S. Bolivia",,Patagonian Basin,L - M,Carboniferous,Pennsylvanian,(Namurian-Westphalian)Westphalian,,Tillites,(Pampa de Tepuel),diamictites,"Amos and Lopez Gamundi(in Hambrey and Harland,1981)","(see also Lopez-Gamundi et al.(1992)and Saravia,Jones(1999),Namurian-Westphalian Pampa de Tepuel Fm and Gonzalez(1993))"
T,93,T1381,,-29,S,-68,W,S. America,"Argentina,adj. S. Bolivia",,near Famatina,L - M - U?,Carboniferous,Pennsylvanian,,,Tillites,,,"Limarino,Gutierrez(1990)",
