E,31,E5064.1,43,N,129,E,Asia,China,North China:Fuyu,Lower,Cretaceous,,"Chen Pei-ji(oral comm., 1997) considers these beds of Cenomanian age",,Evaporites,,,The Compiling Group of the Regional Stratigraphic Chart of Jilin(1978),
E,32,E5065,28,N,102,E,Asia,China,South China:Sichuan Yunnan,L - U?,Cretaceous,,,,Evaporites,,nonmarine evaporites,Sun Shu et al.(1989)
E,33,E5066,32,N,113,E,Asia,China,South China:Zaoyang,Upper,Cretaceous,,,,Evaporites,,"gypsum, rock salt and glaubers salt",The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,34,E5067,31,N,112,E,Asia,China,South China:Dangyang-Jinmeng,Upper,Cretaceous,,,,Evaporites,Paomagang,,The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,35,E5068,30,N,112,E,Asia,China,South China:Jiangling,Upper,Cretaceous,,,,Evaporites,Jiangling,"gypsum, and glaubers salt-bearing mudstone as well as gypsum and rock salt beds",The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,36,E5069,30,N,113.5,E,Asia,China,South China:Honghu,Upper,Cretaceous,,,,Evaporites,Jiangling,"gypsum, and glaubers salt-bearing mudstone as well as gypsum and rock salt beds",The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,37,E5070,31,N,113,E,Asia,China,South China:Quanjiang-Tianmeng,Upper,Cretaceous,,,,Evaporites,Jiangling,"gypsum, and glaubers salt-bearing mudstone as well as gypsum and rock salt beds",The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,38,E5071,31,N,113,E,Asia,China,South China:Jingshan,Upper,Cretaceous,,,,Gypsum,Gonganzai,,The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,39,E5072,27.5,N,115,E,Asia,China,South China:Shaodong-Xinhua,Upper,Cretaceous,,Upper Cretaceous(?),,Evaporites,,"gypsum, rock salt and glaubers salt",The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,40,E5073,27.5,N,113.5,E,Asia,China,South China:Liling area,Upper,Cretaceous,,,,Gypsum,Dajiaping,,The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,41,E5074,24,N,116,E,Asia,China,South China:Xingning,Upper,Cretaceous,,,,Gypsum,Dengta Group,,The Compiling Group of the Regional Stratigraphic Chart of central-South China(1974)
E,42,E5075,32,N,119,E,Asia,China,South China:Jurong,Upper,Cretaceous,,,,Gypsum,Pukou,,Wu Qi-qie(1989)
E,43,E5076,32.5,N,120,E,Asia,China,South China:Taizhou,Upper,Cretaceous,,,,Evaporites,Pukou,,Wu Qi-qie(1989)
E,44,E5077,33.5,N,119,E,Asia,China,South China:Huaian,Upper,Cretaceous,,,,Evaporites,Pukou,"gypsum, rock salt and glaubers salt",Wu Qi-qie(1989)
E,45,E5078,24.5,N,113.5,E,Asia,China,South China:Qujuang,Upper,Cretaceous,,,,Evaporites,Changba,,Zhang Xian-quo(1991)
E,46,E5079,29.2,N,119.5,E,Asia,China,South China:Lanxi,Upper,Cretaceous,,,,Gypsum,Lanxi,,"Chen Pei-ji, oral comm.,1994)"
E,47,E5079.1,30.8,N,103.8,E,Asia,China,South China:Sichuan Pixian,Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,48,E5079.2,30.6,N,103.8,E,Asia,China,"South China:Sichuan, Wenjiang",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,49,E5079.3,30.6,N,103.6,E,Asia,China,"South China:Sichuan, Chongqing",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,50,E5079.4,30.5,N,103.9,E,Asia,China,"South China:Sichuan, Shuangliu",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,51,E5079.5,30.4,N,103.4,E,Asia,China,"South China:Sichuan, Qionglai",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,52,E5079.6,30.1,N,103,E,Asia,China,"South China:Sichuan, Mingshan",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,53,E5079.7,30.2,N,103.5,E,Asia,China,"South China:Sichuan, Pujiang",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,54,E5079.8,30.2,N,103.8,E,Asia,China,"South China:Sichuan, Pengshan",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,55,E5079.9,29.9,N,102.9,E,Asia,China,"South China:Sichuan ,Yaan",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,56,E5079.10,29.9,N,103.3,E,Asia,China,"South China:Sichuan, Hongya",Upper,Cretaceous,,,,Evaporites,Guankou,,"Wang Meng-jun,Zeng Liang-kui(1982)"
E,57,E5079.11,24.4,N,102.8,E,Asia,China,"South China:Jiangcheng,Yunnan",Upper,Cretaceous,,,,Evaporites,Mengyejing,gypsum and salt,Chen Pei-ji(1975)
E,58,E5079.12,31.6,N,113.3,E,Asia,China,"South China:Suizhou Basin,Hubei",L - U?,Cretaceous,,,,Evaporites,Sigou,,Liu Zao-xue et al.(2000)
E,59,E5079.13,27,N,114.9,E,Asia,China,South China:Jian,L - U?,Cretaceous,,,,Evaporites,,gypsum and rock salt,Liao Rui-jun(2000)
E,60,E5079.14,26.7,N,114.8,E,Asia,China,South China:Taihe,L - U?,Cretaceous,,,,Evaporites,,gypsum and rock salt,Liao Rui-jun(2000)
E,61,E5079.15,26.6,N,114.4,E,Asia,China,South China:Xingjiang,L - U?,Cretaceous,,,,Evaporites,,gypsum and rock salt,Liao Rui-jun(2000)
E,62,E5079.16,25.3,N,115.7,E,Asia,China,"South China:Qingjiang,Huizhong,Zhoutian",L - U?,Cretaceous,,,,Evaporites,,gypsum and rock salt,Liao Rui-jun(2000)
E,63,E5080,43,N,75,E,Asia,C.I.S(frm USSR),east of Frunze,Upper,Cretaceous,,Late Cretaceous-Eocene,,Evaporites,,cotinental,Lukyanov(1981)
E,64,E5081,40,N,73,E,Asia,C.I.S(frm USSR),northeastern Central Asia in Fergana,Upper,Cretaceous,Cennomanian and Turonian,,,Gypsum,,,Pojarkova(1984),
E,65,E5082,39,N,70,E,Asia,C.I.S(frm USSR),Tadzhikistan,Upper,Cretaceous,,,,Evaporites,,,Khakimov(1996),
E,66,E5083,11.25,N,79,E,Asia,India,Cauvery Basin,L  - U,Cretaceous,Albian-Turonian,,,Gypsum,,,Narayanan(1977),
E,67,E5085,30,N,51,E,Asia,Iran ,,Upper,Cretaceous,Cenomanian and Campanian,,,Evaporites,,,"Murrus(1980, Figs.19,21)",
E,68,E5087.1,29.75,N,35,E,Asia,Israel,southern Negev,Upper,Cretaceous,Turonian,,,Evaporites,,anhydrite  ,Sandler(1996),
E,69,E5087.2,30.75,N,35,E,Asia,Israel,,Upper,Cretaceous,Turonian,,,Evaporites,lower Ora unit,,Buchbinder et al.(2000),
E,70,E5088,31,N,35.5,E,Asia,Jordan,west-central Jordan,Upper,Cretaceous,upper Cenomanian,,,Evaporites,,,"Abed,El-Hiyari(1986)",
E,71,E5088.1,29,N,48,E,Asia,Kuwait,,Upper,Cretaceous,,,,Evaporites,Aruma Group,,"El-Naggar,El-Nakha(1990)",
E,72,E5089,18,N,103,E,Asia,Laos,Vientiane,L - U?,Cretaceous,,,,Evaporites,,,"Fontaine,Workman(1978)",
E,73,E5090,44,N,110,E,Asia,Mongolia,southeastern Mongolia,Upper,Cretaceous,,,,Evaporites,,lacustrine evaporite,"Adamenko,Davidova(1982, Plate 6)",
E,74,E5090.1,33.5,N,36.3,E,Asia,Syria,Damascus region,Lower,Cretaceous,Albian,,,Evaporites,,,"Wolfart(1966, Tab.3)",
E,75,E5091,17,N,103,E,Asia,Thailand,northeastern Thailand ,L - U?,Cretaceous,,,,Evaporites,,,Hite(1973) ,"see also Hite,Japakaster(1979)"
E,76,E5092,39,N,40,E,Asia,Turkey,central and eastern Turkey,L - U?,Cretaceous,,,,Evaporites,,,Uygun(1980),
E,77,E5093,21,N,104,E,Asia,Vietnam & Laos,Yeu Chau,Upper,Cretaceous,,,,Evaporites,,nonmarine evaporites,"Vu Khuc(written comm.,1994, 1996, 2000)",
E,78,E5094,18,N,103,E,Asia,Vietnam & Laos,Vientiane,Upper,Cretaceous,,,,Evaporites,,nonmarine evaporites,"Vu Khuc(written comm.,1994, 1996, 2000)",
E,79,E5095,17,N,105,E,Asia,Vietnam & Laos,Dong Hen,Upper,Cretaceous,,,,Evaporites,,nonmarine evaporites,"Vu Khuc(written comm.,1994, 1996, 2000)",
E,80,E5096,39,N,21,E,Europe,Greece,"Epeirus,western Greece",Upper,Cretaceous,,,,Evaporites,,,"L'Intitut de Geologie et Recherches du Sous-sol(1966, Fig. 39)"
E,81,E5096.1,40.25,N,18,E,Europe,Italy,Apulia,L - U?,Cretaceous,,,,Evaporites,,,"Reina,Luperto Sinni(1994)"
E,82,E5097,42,N,-4,W,Europe,Spain,northern Spain,Upper,Cretaceous,Turonian-Coniacian,,,Evaporites,,,"Elorza,Garcia-Garmilla(1993)"
E,83,E5099,24,N,-76,W,North America,Bahamas,,L - U?,Cretaceous,,,,Evaporites,,,Jacobs(1977)
E,84,E5100,17,N,-88.5,W,North America,Belize,,Upper,Cretaceous,,,,Evaporites,,,"Claypool et al.(1980, Appendix)"
E,85,E5101,14,N,-87,W,North America,Honduras,northeast of Tegucigalpa,Upper,Cretaceous,Cenomamian,,,Gypsum,Valle de Angeles Group,,Finch(1985)
E,86,E5102,15,N,-91,W,North America,Guatemala,,Upper,Cretaceous,Cenomamian,,,Evaporites,,,"Claypool et al.(1980, Appendix)"
E,87,E5102.1,26,N,-102,W,North America,Mexico,Coahuila,Lower,Cretaceous,Albian,,,Evaporites,Acatita,,Lehmann et al.(1999)
E,88,E5103,20,N,-90,W,North America,Mexico,Yucatan,Upper,Cretaceous,,"Claypool et al.(1980, Appendix)cite Senonian, Turonian, Albian-Cenomanian frm Yucatan",,Evaporites,,,"Benavides,Sansores(1968)"
E,89,E5104,27,N,-82,W,North America,United States,Florida ,L  - U,Cretaceous,some Cenomanian,also Lower Cretaceous,,Evaporites,,,"Claypool et al.(1980, Appendix)"
E,90,E5104.1,32,N,-93,W,North America,United States,Louisiana:Claiborne Parish,Lower,Cretaceous,Albian,,,Evaporites,,,"Claypool et al.(1980, Appendix)"
E,91,E5105,-25,S,-65,W,South America,Argentina,Salta region,Upper,Cretaceous,,,,Evaporites,,,"Benavides(1968, Fig. 6, pp. 268-270)"
E,92,E5109,-25,S,-60,W,South America,Argentina,,Upper,Cretaceous,,,,Evaporites,Mariano Boedo,,Riccardi(1988)
E,93,E5110.1,-34.8,S,-68,W,South America,Argentina,"Cinco Saltos, northwestern Rio Negro Province",Upper,Cretaceous,,,,Evaporites,Allen,,Salgado et al.(1997)
E,94,E5111,-20,S,-65,W,South America,Bolivia,southeastern Bolivia,Upper,Cretaceous,,,,Evaporites,"Santa Lucia, Chaunuca and Catacucho Frms",,"Benavides(1968, Fig. 6, pp. 170-171); Riccardi(1988)"
E,95,E5112,-17,S,-68,W,South America,Bolivia,Titicaca region,Upper,Cretaceous,,,,Evaporites,Ipaguazu Frm and others,,"Benavides(1968, Fig. 6, pp. 170-171); Riccardi(1988)"
E,96,E5112.1,-6,S,-40,W,South America,Brazil,Araripe region,Lower,Cretaceous,Albian,,,Evaporites,,similar in position to those of the Benin Trough,Popoff(1988),
E,97,E5112.2,-31,S,-50,W,South America,Brazil,Pelotas Basin,Lower,Cretaceous,Albian,,,Evaporites,,,Coward et al.(1999),
E,98,E5112.3,-20,S,-39,W,South America,Brazil,Espirito Santos Basin,Lower,Cretaceous,Albian,,,Evaporites,,,Coward et al.(1999),
E,99,E5112.4,-10,S,-36,W,South America,Brazil,Sergipe-Alagoas Basin,L  - U,Cretaceous,Aptian thru Turonian,,,Evaporites,Agilhada and Aracaju Frms,,"Katz,Mello(2000)",
E,100,E5112.5,-5.5,S,-37.5,W,South America,Brazil,Potiguar Basin,Upper,Cretaceous,Turonian,,,Evaporites,,,"Cunha Lana,Souza Carvalho(2002)",
E,101,E5113,-23,S,-68,W,South America,Chile,,L - U?,Cretaceous,,,,Evaporites,Tonel ,anhydrite  ,Hartley et al.(1992),
E,102,E5114,-35,S,-70,W,South America,Chile,central Andes,Upper,Cretaceous,Berriasian-Santonian,,,Evaporites,Colimapu,,"Benavides(1968, Fig. 6, 268-270)",
E,103,E5114.1,-20,S,-69,W,South America,Chile,,L - U?,Cretaceous,Albian-Turonian,,,Evaporites,Cerro Empexa,,Riccardi(1988),
E,104,E5115,4,N,-74,W,South America,Columbia,Bogata region,L  - U,Cretaceous,"Berriasian-Valanginian;Berrimian-Aptian, Turonian-early Coniacian",,,Evaporites,,,Mclaughin(1972),
E,105,E5116,-15,S,-72,W,South America,Peru,southern Peru,Lower,Cretaceous,Valanginian,(also Upper Cretaceous),,Evaporites,"Santa Limestone,(Chilcane)",,"Benavides(1968, Fig 6, pp. 269-270)",
E,106,E5117,-14,S,-72,W,South America,Peru,Cuzco region,Upper,Cretaceous,Cenomanian,,,Evaporites,Yuncaypata,,"Benavides(1968, Fig 6, pp. 269-270)",
CA,107,CA5117.1,30,N,22,E,Africa,Libya,Siet Basin,L - U?,Cretaceous,,,,Calcretes,,dolocrete,"Sghair,El Alami(1996, p. 265)",
CA,108,CA5117.3,17,N,8,E,Africa,Niger,Agadez region,Lower,Cretaceous,Aptian-Albian,,,Calcretes,Tiouaren(Irhazer Group),,"Moody,Sutcliffe(1991)",see also Moody(1997)
CA,109,CA5118,-15,S,32,E,Africa,South Africa,and adjacent areas,L  - U,Cretaceous,to Senonian,also Paleocene,,Calcretes,,nonmarine beds with widespread calcretes,"Both,De Witt(1996)",
CA,110,CA5119,-22,S,31,E,Africa,South Africa,and adjacent areas,L  - U,Cretaceous,to Senonian,also Paleocene,,Calcretes,,,"Both,De Witt(1996)",
CA,111,CA5120,-24,S,31,E,Africa,South Africa,and adjacent areas,L  - U,Cretaceous,to Senonian,also Paleocene,,Calcretes,,,"Both,De Witt(1996)",
CA,112,CA5121,39,N,75,E,Asia,China,Ulugqat,Upper,Cretaceous,Early Cenomanian,,,Calcretes,Kukebai ,,"Tang Tian-fu,Xu Yao-song,Yu Chong-liu(1992)",
CA,113,CA5124.3,29.75,N,35,E,Asia,Israel,,Upper,Cretaceous,Turonian,,,Calcretes,,from Karstic areas,Sandler(1996),
CA,114,CA5124.5,33,N,130,E,Asia,Japan ,southwest Japan,L  - U,Cretaceous,,mid-Cretaceous,,Calcretes,,,Yong Woo lee et al.(2003),
CA,115,CA5124.4,35.7,N,128,E,Asia,Korea,southeastern Korea,Upper,Cretaceous,,,,Calcretes,Jindon,,Paik et al.(2001),
CA,116,CA5125,45,N,110,E,Asia,Mongolia,Gobi Desert,Upper,Cretaceous,,,,Calcretes,Djadokhta Frm in the Bayan Manduhu section,calcretes associated with eolianites,Jerzykiewicz et al.(1989),see also Mikhailov et al.(1994)
CA,117,CA5126,44,N,3,E,Europe,France,Languedoc,Upper,Cretaceous,,,,Calcretes,,,Freytet(1973a),
CA,118,CA5132,46,N,24,E,Europe,Rumania,,Upper,Cretaceous,,,,Calcretes,,,"Grigorescu et al.(1990, 1994)",also Grigorescu(1992)
CA,119,CA5154,41,N,0,E,Europe,Spain,Prebetic and Iberian Ranges,Upper,Cretaceous,upper Coniacian to lowermost Campanian,,,Calcretes,Sierra de Utiel,,"Martin-Chivellet,Gimenez(1992)",
CA,120,CA5158,25,N,-101,W,North America,Mexico,Coahuila:Saltillo region,Lower,Cretaceous,Albian,,,Calcretes,Acatita,,Lehmann et al.(1999),
CA,121,CA5157,22,N,-99,W,North America,Mexico,San Luis Potosi,Lower,Cretaceous,Albian,,,Calcretes,El Abra,,Minero(1987),
CA,122,CA5162,32.75,N,-97.3,W,North America,United States,Texas:near Ft. Worth,Lower,Cretaceous,Albian,,,Calcretes,Paw Paw,,Lee(1996),
CA,123,CA5163,30,N,-99,E,North America,United States,Texas ,Lower,Cretaceous,Aptian-Albian,,,Calcretes,,,"Payne,Scott(1982)",
CA,124,CA5165,-20,S,-50,W,South America,Brazil,Parana Basin,Upper,Cretaceous,,,,Calcretes,Bauru Group,,"Suguio,Barcelos(1983a)","see also Suguio et al.(1980),Goldberg,Garcia(1994)"
CA,125,CA5165.1,-18,S,-46,W,South America,Brazil,Minas Gerais  ,Lower,Cretaceous,,,,Calcretes,Bauru Group,,"Suguio,Barcelos(1983a)",
CA,126,CA5166.1,-22,S,-52,W,South America,Brazil,Bauru Basin,Lower,Cretaceous,,,,Calcretes,Caiua and Bauru Groups,also evidence for evaporites and analcime,"Fernandes,Coimbra(1996)",
CA,127,CA5166.2,21.3,N,-174.3,W,Pacific O.Basin,,Resolution Guyot in central Pacific,Lower,Cretaceous,Aptian-Albian,"Albian, according to Jenkyns,Stasser(1995)",,Calcretes,,site 866; presence of some kaolinite,Sager et al.(1993),
C,128,C5169,32,N,0,,Africa,Algeria,Oued Namous and Oued Rharbi,Upper,Cretaceous,Cenomanian,,,Coals,,,Petroconsultants(1977)
C,129,C5172,28,N,27,E,Africa,Egypt,western part of the Western Desert,Upper,Cretaceous,Cenomanian,,,Coals,,lignite,"Lefranc,Guiraud(1990)"
C,130,C5172.1,30,N,13,E,Africa,Libya,,Lower,Cretaceous,,,,Coals,Chicla,,"Brownfield,Weaver(1992)"
C,131,C5173,-20,S,45,E,Africa,Madagascar,,Lower,Cretaceous,Albian,and Upper Cretaceous,,Coals,,,"Besaire(1972, p. 43, 367)"
C,132,C5173.1,-16,S,46,E,,,,,,,,,,,,
C,133,C5174,-20,S,35,E,Africa,Mozambique,nearshore at Ndumu,Upper,Cretaceous,Cenomanian,,,Coals,,silt,Forster(1981)
C,134,C5174.1,19,N,-13,W,Africa,Mauretania,,Lower,Cretaceous,Albian,,,Coals,,from boreholes,"Brownfield,Weaver(1992)"
C,135,C5181,15,S,-15,W,Africa,Senegal,,Lower,Cretaceous,Albian,,,Coals,,in boreholes,Weaver et al.(1990)
C,136,C5181.1,15,N,-17,W,Africa,Senegal,,Lower,Cretaceous,Albian,,,Coals,,,"Brownfield,Weaver(1992)"
C,137,C5182.1,-34.5,S,21.5,E,Africa,South Africa,Bredasdorp Basin offshore,Lower,Cretaceous,Albian,,,Coals,,,McMillian et al.(1997)
C,138,C5183,19,N,30,E,Africa,Sudan,near Dangola and Hamur,Upper,Cretaceous,,,,Coals,,,Weaver et al.(1990)
C,139,C5185,-62,S,-60,W,Antarctica,,Livingston Island in the South Shetland Islands,L  - U,Cretaceous,Albian?-Cenomanian?,,,Coals,,single 2 cm coal,"Macdonald,Francis(1992)"
C,140,C5185.1,25,N,48,E,Asia,Arabia,,Lower,Cretaceous,Albian,,,Coals,Wasia Frm - Safaniya and Khafji Members,,Sharief et al.(1989)
C,141,C5186,49,N,122,E,Asia,China,North China:northern High Xinghan,Upper,Cretaceous,,,,Coals,,,The Beijing Acad. Of Coal Sci.(1959)
C,142,C5186.1,42.8,N,130.3,E,Asia,China,"North China:Jiayin,Heilongjiang",Upper,Cretaceous,,,,Coals,,,"Chen Pei-ji(written comm.,1997)"
C,143,C5187,24,N,116,E,Asia,China,South China:Xingning,Upper,Cretaceous,,,,Coals,Dengta Group,,The Compiling Group of the Regional Stratagraphic Chart of central-South China(1974)
C,144,C5187.1,66,N,145,E,Asia,C.I.S.(fmr USSR),Zyriansk Basin,Lower,Cretaceous,Albian,,,Coals,Zyriansk Group,,Krassilov(1992),
C,145,C5187.2,65,N,155,E,Asia,C.I.S.(fmr USSR),Omsukchanian Basin,Lower,Cretaceous,Albian,,,Coals,Omsukchanian Group,,Krassilov(1992),
C,146,C5187.3,67,N,180,E,Asia,C.I.S.(fmr USSR),Chaun-Chukotsk Basin,Lower,Cretaceous,Albian,,,Coals,,,Krassilov(1992),
C,147,C5187.4,60,N,150,E,Asia,C.I.S.(fmr USSR),Okhotsk Basin,Lower,Cretaceous,Albian,,,Coals,,,Krassilov(1992),
C,148,C5188,63,N,145,E,Asia,C.I.S.(fmr USSR),Arkagalsk Basin,Upper,Cretaceous,Turonian,,,Coals,,,Krassilov(1992),
C,149,C5189,65,N,175,E,Asia,C.I.S.(fmr USSR),Anadyr Basin,Upper,Cretaceous,Cenomanian,and younger,,Coals,,,Krassilov(1992),
C,150,C5190,61,N,165,E,Asia,C.I.S.(fmr USSR),Pejinsk Basin,Upper,Cretaceous,Turonian,,,Coals,,,Krassilov(1992),
C,151,C5192,50,N,130,E,Asia,C.I.S.(fmr USSR),Zeja-Burejan Basin,Upper,Cretaceous,,,,Coals,,,Krassilov(1992),
C,152,C5193,67,N,180,E,Asia,C.I.S.(fmr USSR),Chaun-Chukotsk Basin,Upper,Cretaceous,Cenomanian-Turonian ,,,Coals,,,Krassilov(1992),
C,153,C5194,65,N,165,E,Asia,C.I.S.(fmr USSR),a number of localities in the Anadyr-Koryak region,Upper,Cretaceous,at least Campanian and Maasstrichtian age beds,,,Coals,,,Herman(1990),see also 1994
C,154,C5195,43,N,133,E,Asia,C.I.S.(fmr USSR),"Podgorodnenskoye, Primorye",Upper,Cretaceous,,,,Coals,,,Petroconsultants(1977),
C,155,C5196,63,N,147,E,Asia,C.I.S.(fmr USSR),"Arkagaly, Magadan",Upper,Cretaceous,,,,Coals,,,Petroconsultants(1977),
C,156,C5197,52,N,117,E,Asia,C.I.S.(fmr USSR),"Delyunskoye, Chita",Upper,Cretaceous,,,,Coals,,,Petroconsultants(1977),
C,157,C5198,62,N,165,E,Asia,C.I.S.(fmr USSR),Penzhina,Upper,Cretaceous,,,,Coals,,,Petroconsultants(1977),
C,158,C5199,65,N,176,E,Asia,C.I.S.(fmr USSR),Anadyr  ,Upper,Cretaceous,,,,Coals,,,Petroconsultants(1977),
C,159,C5200,50,N,130,E,Asia,C.I.S.(fmr USSR),,Upper,Cretaceous,,,,Coals,Kivdinskaya Suite,,The Rijks Geologische Dienst(1982),
