LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,150,C6120,,34,N,74,E,Asia,India,,Jammu Province,Middle,Paleogene,Eocene,,"Eocene(quoted, p.1023, as ""Lower Eocene"")",Coals,,,"Sharma,Krishnaswami(1969)",
C,151,C6121,,25,N,91,E,Asia,India,,Meghalaya,L -M -U?,Paleogene,Eocene,,,Coals,"West Darrangiri,Siju and Metka Frms","Amed(1986) cites the Shella Frm,Jaintia Group and Sylhet Sandstone of the Shella Frm",Mukherjee et al.(1992),see also Raja Rao(1981)
C,152,C6122,,32,N,74,E,Asia,India,,Kalahot and Metka in Jmmu and Kasmir,L -M -U?,Paleogene,Eocene,,Misra(1992a) would prefer a Paleocene age,Coals,,,"Misra(1992a,b)",
C,153,C6122.1,,11,N,79.75,E,Asia,India,,Cauvery Basin,Middle,Paleogene,Eocene,,Late Eocene,Coals,,,Gupta(1993),
C,154,C6122.2,,10,N,76,E,Asia,India,,Konkan-Kerala Basin,Middle,Paleogene,Eocene,,Middle Eocene,Coals,,,"Sing,Lal(1993)",
C,155,C6125,,-4,S,116,E,Asia,Indonesia,,"Pulau Laut,Kalimantan",L -M -U?,Paleogene,Eocene,,,Coals,,,Petroconsultants(1977),see also Kendarsi(1985) for various occurrences
C,156,C6126,,-2,S,134,E,Asia,Indonesia,,"Horna, Irian Jaya",L -M -U?,Paleogene,Eocene,,,Coals,,,Petroconsultants(1977),
C,157,C6127,,-3,S,119,E,Asia,Indonesia,,"Karama,Sulawesi",L -M -U?,Paleogene,Eocene,,,Coals,,,Petroconsultants(1977),
C,158,C6128,,-5,S,120,E,Asia,Indonesia,,"Batuku, Sulawesi",L -M -U?,Paleogene,Eocene,,,Coals,,,Petroconsultants(1977),
C,159,C6129,,-7,S,106,E,Asia,Indonesia,,"Bodjongmanik, Java",L -M -U?,Paleogene,Eocene,,,Coals,,,Petroconsultants(1977),see also Kendarsi(1985) for additional locales
C,160,C6129.1,,-8,S,115,E,Asia,Indonesia,,northeastern Java,L -M -U?,Paleogene,Eocene,,,Coals,,,"Hutchinson(1996, pp. 114-115)",
C,161,C6129.2,,-8,S,116,E,Asia,Indonesia,,Kangean,L -M -U?,Paleogene,Eocene,,,Coals,,,"Hutchinson(1996, pp. 114-115)",
C,162,C6129.3,,0,,116,E,Asia,Indonesia,,Kalimamtan,L -M -U?,Paleogene,Eocene,,,Coals,,,"Hutchinson(1996, pp. 114-115)",
C,163,C6123,,-1,S,116,E,Asia,Indonesia,,"Borneo:Pulau Sebuku, Kalimantan",Middle,Paleogene,Eocene,,Eocene,Coals,,,Koesoemadinata et al.(1978),
C,164,C6130,,-3,S,116,E,Asia,Indonesia,,Borneo:southeastern Kalimantan,Middle,Paleogene,Eocene,,Eocene,Coals,Tanjung,,"Moore,Ferm(1992)",
C,165,C6130.5,,1.5,N,118,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,166,C6130.2,,-7.9,S,110.1,E,,,,,,,,,,,,,,
C,167,C6130.3,,-7,S,106,E,,,,,,,,,,,,,,
C,168,C6130.1,,-3,S,119.5,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,169,C6124,,-2,S,102,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,170,C6124.3,,3,N,99,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,171,C6131,,35,N,138,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,172,C6132,,33,N,131,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,173,C6133,,33,N,131,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,174,C6134,,43,N,142,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,175,C6135,,43.5,N,142,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,176,C6136,,33,N,129.5,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,177,C6137,,34,N,131,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,178,C6138,,33,N,130,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,179,C6139,,34,N,33.75,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,180,C6140,,32.75,N,129.75,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,181,C6141,,32.5,N,130,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,182,C6142,,34,N,130.5,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,183,C6143,,33.5,N,130.75,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,184,C6144,,33,N,130,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,185,C6144.1,,40,N,126,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,186,C6145,,42,N,130,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,187,C6145.1,,29,N,47.8,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,188,C6145.2,,3,N,101.3,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,189,C6146,,23,N,94,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,190,C6147,,32,N,73,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,191,C6148,,31,N,67,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,192,C6149,,14,N,124,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,193,C6150,,2,N,112,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,194,C6151,,1,N,112,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,195,C6152,,3,N,112,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,196,C6153,,2,N,113,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,197,C6154,,8,N,99,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,198,C6155,,37,N,33,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,199,C6156,,41,N,32,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,200,C6157,,41,N,34,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,201,C6158,,40,N,35,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,202,C6159,,37,N,36,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,203,C6160,,41,N,38,E,Asia,Indonesia,,,,Paleogene,Eocene,,,Coals,,,,
C,204,C6161,,40,N,40,E,Asia,,,,,Paleogene,Eocene,,,Coals,,,,
C,205,C6162,,40.6,N,36,E,Asia,,,,,Paleogene,Eocene,,,Coals,,,,
C,206,C6162.1,,40.5,N,34,E,Asia,,,,,Paleogene,Eocene,,,Coals,,,,
C,207,C6163,,-35,S,143,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,208,C6164,,-23.3,S,134.5,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,209,C6165,,-23,S,150,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,210,C6166,,-35,S,139,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,211,C6167,,-31,S,132,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,212,C6168,,-35,S,141,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,213,C6168.1,,-30,S,135,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,214,C6169,,-38,S,147,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,215,C6170,,-40,S,146,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,216,C6170.1,,-38.5,S,145.5,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,217,C6171,,-33,S,118,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,218,C6172,,-34,S,120,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,219,C6173,,-33,S,123,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,220,C6174,,-31,S,121,E,Australia,,,,,Paleogene,Eocene,,,Coals,,,,
C,221,C6175,,55,N,5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,222,C6176,,48,N,12,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,223,C6176.1,,47,N,14,E,,,,,,,,,,,,,,
C,224,C6176.2,,52,N,-12,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,225,C6178,,51,N,-2,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,226,C6179,,51,N,-4,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,227,C6179.1,,52.3,N,-5,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,228,C6177,,60,N,-3,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,229,C6177.1,,58.7,N,-0.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,230,C6180,,42,N,25,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,231,C6181,,43,N,28,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,232,C6182,,41.5,N,23,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,233,C6183,,50,N,30,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,234,C6184,,50,N,29,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,235,C6185,,47,N,36,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,236,C6186,,48,N,33,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,237,C6186.1,,40.1,N,44,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,238,C6187,,61,N,-7,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,239,C6188,,43,N,3,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,240,C6189,,49,N,8,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,241,C6190,,46,N,6,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,242,C6191,,43,N,3,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,243,C6192,,44,N,5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,244,C6193,,49,N,8,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,245,C6544.1,,43.8,N,5.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,246,C6194,,51,N,12,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,247,C6195,,52,N,11,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,248,C6196,,50,N,9,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,249,C6197,,52,N,10,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,250,C6198,,53,N,14,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,251,C6199,,51,N,9,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,252,C6200,,50.5,N,6.75,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,253,C6201,,41,N,26,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,254,C6202,,41,N,26,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,255,C6203,,40,N,21,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,256,C6204,,47,N,21,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,257,C6205,,47,N,17,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,258,C6206,,47,N,17,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,259,C6212,,47,N,18,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,260,C6207,,39.25,N,9,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,261,C6208,,46,N,11,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,262,C6209,,38.5,N,16,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,263,C6210,,52,N,20,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,264,C6211,,53,N,14,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,265,C6213,,39.8,N,3,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,266,C6213.1,,42.75,N,-2.75,W,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,267,C6213.2,,39.5,N,3,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,268,C6214,,78,N,13,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,269,C6215,,47,N,7,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,270,C6216,,42,N,23,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,271,C6217,,43.5,N,17,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,272,C6218,,45,N,19,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,273,C6219,,-42,S,172,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,274,C6220,,-42,S,172,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,275,C6221,,-42,S,172,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,276,C6222,,-42,S,171,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,277,C6223,,-41,S,172.25,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,278,C6224,,-44,S,171,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,279,C6225,,-46,S,168,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,280,C6226,,-42,S,171.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,281,C6227,,-42.5,S,171,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,282,C6228,,-38,S,174.75,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,283,C6229,,-37,S,175.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,284,C6230,,-46,S,167.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,285,C6231,,-41,S,172.5,E,Europe,,,,,Paleogene,Eocene,,,Coals,,,,
C,286,C6232,,73,N,-13,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,287,C6233,,78.5,N,-83,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,288,C6234,,64,N,-139,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,289,C6235,,60.75,N,-127,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,290,C6236,,80,N,-90,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,291,C6237,,64,N,-140,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,292,C6238,,62,N,-133,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,293,C6239,,60,N,-129,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,294,C6240,,61,N,-138,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,295,C6240.1,,55.5,N,-57.8,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,296,C6240.2,,67,N,-53,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,297,C6241,,52,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,298,C6242,,50,N,-124,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,299,C6243,,49,N,-120,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,300,C6243.1,,50,N,-120,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,301,C6244,,18,N,-77,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,302,C6245,,28,N,-100,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,303,C6245.1,,32,N,-87.5,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,304,C6246,,70,N,-150,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,305,C6247,,60.25,N,-144,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,306,C6247.1,,58,N,-134.5,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,307,C6247.2,,64,N,-149,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,308,C6247.3,,60,N,-153,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,309,C6247.4,,60,N,-144,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,310,C6248,,34,N,-92,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,311,C6249,,36,N,-120,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,312,C6250,,38,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,313,C6251,,38,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,314,C6252,,41,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,315,C6253,,38.5,N,-121,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,316,C6254,,42,N,-123,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,317,C6254.1,,32.9,N,-117.2,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,318,C6255,,30,N,-82,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,319,C6255.1,,33,N,-83,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,320,C6256,,31,N,-93,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,321,C6256.1,,31.5,N,-93,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,322,C6257,,41,N,-116,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,323,C6258,,43,N,-123,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,324,C6259,,42,N,-123,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,325,C6260,,45,N,-120,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,326,C6261,,42.3,N,-124,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,327,C6262,,43,N,-124,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,328,C6263,,36,N,-89,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,329,C6264,,28.5,N,-96,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,330,C6265,,31.5,N,-94,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,331,C6266,,29,N,-97,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,332,C6268,,47,N,-122.5,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,333,C6269,,47,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,334,C6270,,47,N,-121,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,335,C6271,,47,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,336,C6272,,48.5,N,-117.5,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,337,C6272.1,,49,N,-122,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,338,C6273,,43,N,-108,W,North America,,,,,Paleogene,Eocene,,,Coals,,,,
C,339,C6274,,-51,S,-70,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,340,C6275,,-54.5,S,-67,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,341,C6275.1,,-52,S,-72,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,342,C6275.2,,-47,S,-70,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,343,C6275.3,,-47,S,-68,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,344,C6275.4,,-22.75,S,-43,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,345,C6275.5,,-37,S,-73,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,346,C6276,,5,N,-75,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,347,C6277,,3,N,-70,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,348,C6278,,9,N,-74,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,349,C6279,,10,N,-70,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,350,C6280,,10,N,-68,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,351,C6281,,7.5,N,-72,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
C,352,C6282,,9,N,-70.5,W,South America,,,,,Paleogene,Eocene,,,Coals,,,,
B,353,B6283,,12,N,3,E,Africa,,,,,Paleogene,Eocene,,,Bauxites,,,,
B,354,B6284,,10,N,9,E,Africa,,,,,Paleogene,Eocene,,,,,,,
B,355,B6285,,15,N,-14,W,Africa,,,,,Paleogene,Eocene,,,,,,,
B,356,B6286,,13,N,-45,E,Africa,,,,,Paleogene,Eocene,,,,,,,
B,357,B6287,,52,N,-5,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,358,B6288,,50,N,63,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,359,B6289,,49,N,59,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,360,B6290,,50,N,75,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,361,B6291,,23,N,73,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,362,B6292,,34,N,74,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,363,B6293,,26,N,72,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,364,B6293.1,,30.75,N,77.5,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,365,B6294,,33,N,71,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,366,B6295,,36.25,N,30,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,367,B6296,,-37,S,148,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,368,B6297,,42,N,20,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,369,B6298,,38,N,22,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,370,B6299,,38,N,22,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,371,B6300,,47,N,18,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,372,B6301,,47,N,20,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,373,B6302,,44,N,15.75,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,374,B6303,,43.5,N,17,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,375,B6304,,43,N,18,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,376,B6305,,45.25,N,14,E,Asia,,,,,Paleogene,Eocene,,,,,,,
B,377,B6306,,5,N,-59,W,Asia,,,,,Paleogene,Eocene,,,,,,,
B,378,B6307,,4,N,-56,W,Asia,,,,,Paleogene,Eocene,,,,,,,
B,379,B5897.1,,5,N,-55,E,Asia,,,,,Paleogene,Eocene,,,Coals,,,,
M,380,M6307.1,,-14,S,136.5,E,Asia,,,,,Paleogene,Eocene,,,Lateritic Manganese,,,,
M,381,M6307.2,,-25,S,120,E,Asia,,,,,Paleogene,Eocene,,,,,,,
M,382,M6307.3,,-3,N,-50,W,South America,,,,,Paleogene,Eocene,,,,,,,
K,383,K6308,,16,N,11,E,Africa,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,384,K6308.1,,46,N,67,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,385,K6308.2,,48,N,82.5,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,386,K6308.3,,46,N,69,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,387,K6308.4,,47,N,83,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,388,K6309,,33,N,75,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,389,K6310,,26,N,92,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,390,K6311,,23,N,70,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,391,K6312,,26,N,72,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,392,K6313,,23,N,73,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,393,K6313.1,,12,N,79,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,394,K6314,,33,N,132,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,395,K6315,,43.5,N,142,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,396,K6316,,40,N,142,E,Asia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,397,K6317,,-34,S,136,E,Australia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,398,K6318,,-37.5,S,149,E,Australia,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,399,K6319,,41,N,20,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,400,K6319.1,,51,N,4.5,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,401,K6321,,48,N,-1,W,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,402,K6322,,45,N,0,,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,403,K6323,,47.5,N,7.5,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,404,K6324,,49,N,8,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,405,K6325,,45.5,N,6,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,406,K6326,,44,N,2,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,407,K6327,,45.5,N,-0.5,W,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,408,K6328,,46.3,N,-0.5,W,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,409,K6329,,51,N,13,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,410,K6330,,49,N,8,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,411,K6331,,51,N,9,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,412,K6332,,50.5,N,6.75,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,413,K6333,,53.5,N,13.5,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,414,K6334,,39,N,8.5,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,415,K6335,,-44,S,171,E,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,416,K6320,,51,N,-4,W,Europe,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,417,K6336,,80,N,-87,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,418,K6337,,49,N,-120,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,419,K6338,,35,N,-114,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,420,K6339,,35,N,-92,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,421,K6340,,38.5,N,-121,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,422,K6341,,37.5,N,-121.5,E,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,423,K6342,,32,N,-84,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,424,K6343,,37,N,-89,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
