LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,38,E4412,,45,N,106,E,Asia,Mongolia,,southeastern Mongolia,Upper,Jurassic,,,Evaporites,,lacustrine evaporites,"Adamenko,Davidova(1982, Plate 2)",
E,39,E4413,,23,N,48,E,Asia,Saudi Arabia,,,Upper,Jurassic,,,Evaporites,Arab  ,,Wilson(1985),
E,40,E4415,,15,N,43,E,Asia,Yemen,,,Upper,Jurassic,,,Evaporites,Amran Series,,Geukens(1966),
E,41,E4416,,15.5,N,44,E,Asia,Yemen,,,Upper,Jurassic,Tithonian,,Evaporites,Amran Series,,"Simmons,Al-Thour(1994)",
E,42,E4416.1,,15.5,N,46,E,Asia,Yemen,,,Upper,Jurassic,Kimmeridgian,,Evaporites,Sabatain,,Kruck et al.(1996),
E,43,E4417,,45.5,N,-3,W,Europe,,,Bay of Biscay,Upper,Jurassic,Oxfordian-Portlandian,,Evaporites,,,"Ziegler(1982, Encl. 20)",
E,44,E4421,,48,N,25,E,Europe,C.I.S.(frm USSR),,Volhynian-Podolian border area of the East European Platform,Upper,Jurassic,,,Evaporites,,,Rizun et al.(1976),
E,45,E4422,,50,N,24,E,Europe,C.I.S.(frm USSR),,Ukraine and Moldavia:Lvov,Upper,Jurassic,,,Evaporites,,,Korenevski(1982),
E,46,E4423,,48,N,26,E,Europe,C.I.S.(frm USSR),,Ukraine and Moldavia:Chernovtsy,Upper,Jurassic,,,Evaporites,,,Korenevski(1982),
E,47,E4424,,41,N,45,E,Europe,C.I.S.(frm USSR),,former Soviet Armenia,Upper,Jurassic,,,Evaporites,,,"Buzinova,Tanashyan(1972)",see also Petrova et al.(1986)
E,48,E4425,,45,N,35,E,Europe,C.I.S.(frm USSR),,Crimea,Upper,Jurassic,,,Evaporites,,,Borisenko etal.(1974),
E,49,E4426,,43,N,45,E,Europe,C.I.S.(frm USSR),,Ciscaucasia,Upper,Jurassic,,,Evaporites,,,Sedleetskii et al.(1975),
E,50,E4427,,48,N,2,E,Europe,France,,central part of the Paris Basin,Upper,Jurassic,,,Evaporites,Purbeckian,,"Megnien(1980, fig. 16.5)",
E,51,E4428,,43,N,1,E,Europe,France,,Aquitaine Basin,Upper,Jurassic,Oxfordian to Tithonian,,Evaporites,,,"Ziegler(1988, Pl. 27)",see also Faber(1971)
E,52,E4429,,53,N,9,E,Europe,Germany,,Lower Saxony Basin of northwestern Germany,Upper,Jurassic,Tithonian,,Evaporites,,,"Ziegler(1988, Pl. 30)",
E,53,E4430,,53,N,8,E,Europe,Germany,,northwestern Germany,Upper,Jurassic,,,Evaporites,Upper Malm,also celestite occurrences,Muller(1962),
E,54,E4431,,54,N,6,E,Europe,Germany,,Danish Central Trough,Upper,Jurassic,,,Evaporites,,,Hallam et al.(1991),
E,55,E4432,,53,N,7,E,Europe,Germany,,northern Germany,Upper,Jurassic,Oxfordian-Portlandian,,Evaporites,,,"Ziegler(1982, Encl. 20)",
E,56,E4433,,51,N,-8,W,Europe,Ireland,,south of Ireland,Upper,Jurassic,Oxfordian-Portlandian,,Evaporites,,,"Ziegler(1982, Encl. 20)",
E,57,E4434,,53,N,20,E,Europe,Poland,,northern Poland,Upper,Jurassic,Oxfordian-Portlandian,,Evaporites,,,"Ziegler(1982, Encl. 20)",
E,58,E4434.1,,44,N,28,E,Europe,Rumania,,southern Dobrudja,Upper,Jurassic,Kimmeridgian-Berriasian,Dragastan(1985) lists it only as Kimmeridgian-Tithonian Evaporites,Evaporites,,,Ahram et al.(1996),
E,59,E4435,,43,N,-6,W,Europe,Spain,,Cantabria,Upper,Jurassic,Tithonian,,Evaporites,,,"Ziegler(1988, Pl. 27)",
E,60,E4436,,52,N,-1,W,Europe,United Kingdom,,southern England,Upper,Jurassic,,,Evaporites,Purbeck ,,West(1964),"see also Batten(2002), Underhill(2002) for details"
E,61,E4437,,48,N,-7,W,Europe,United Kingdom,,Western Approaches Basin,Upper,Jurassic,Kimmeridgian and Tithonian,,Evaporites,,,"Ziegler(1988, Pl. 29)",see also Tappin et al.(1994)
E,62,E4438,,51,N,-7,W,Europe,United Kingdom,,Celtic Sea,Upper,Jurassic,,,Evaporites,,,Hallam et al.(1991),
E,63,E4439,,26,N,-78,W,North America,Bahamas,,,Upper,Jurassic,,,Evaporites,,,"Sheridan et al.(1981, Fig. 14)",
E,64,E4440,,17,N,-93,W,North America,Mexico,,Chiapas and Oaxaca:western Chiapas,Upper,Jurassic,,Upper Jurassic-lowermost Cretaceous,Evaporites,,,Blair(1988)
E,65,E4442,,16,N,-93,W,North America,Mexico,,Chiapas and Oaxaca:southern Mexico,Upper,Jurassic,,"see also Wilson(1990, fig. 3 for Bathonian,Callovian, Oxfordian",Evaporites,,,Peterson(1983)
E,66,E4443.1,,23,N,-98,W,North America,Mexico,,Chiapas and Oaxaca,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,67,E4443.2,,17,N,-92,W,North America,Mexico,,Chiapas and Oaxaca,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,68,E4443.3,,18,N,-97.5,W,North America,Mexico,,Chiapas and Oaxaca,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,69,E4443.4,,29,N,-106,W,North America,Mexico,,Chihuahua,L-M-U?,Jurassic,,,Evaporites,Loma Blanca and La Casita Frms,,"Monreal,Longoria(1999)"
E,70,E4441,,25,N,-100,W,North America,Mexico,,Nuevo Leon & adjacent States:northeastern Mexico,Upper,Jurassic,,"see also Michalzik(1991), Late Jurassic",Evaporites,,"Michalzik,Schumann(1994), Oxfordian Minas Viejas Frm","Weidie,Martinez(1972)"
