"","V1","V2","V3","V4"
"95%",-50.03470401945,50.03470401945,NA,NA
"75%",-36.8738796687473,-2.03667147219818,2.03667147219825,36.8738796687473
"50%",-32.9661595960788,-11.6072704815416,11.6072704815416,32.9661595960788
