"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0
"11",-85.5,0
"12",-85.05,0
"13",-84.6,0
"14",-84.15,0
"15",-83.7,0
"16",-83.25,0
"17",-82.8,0
"18",-82.35,0
"19",-81.9,0
"20",-81.45,0
"21",-81,0
"22",-80.55,0
"23",-80.1,0
"24",-79.65,0
"25",-79.2,0
"26",-78.75,0
"27",-78.3,0
"28",-77.85,0
"29",-77.4,0
"30",-76.95,0
"31",-76.5,3.34456734448946e-07
"32",-76.05,6.45566427164268e-06
"33",-75.6,1.32807923128568e-05
"34",-75.15,2.08594274269863e-05
"35",-74.7,2.92432047523868e-05
"36",-74.25,3.84858010841035e-05
"37",-73.8,4.86429205229374e-05
"38",-73.35,5.97722723255687e-05
"39",-72.9,7.19335406128542e-05
"40",-72.45,8.51883456226164e-05
"41",-72,9.96001962325509e-05
"42",-71.55,0.000115234433495208
"43",-71.1,0.000132158164905388
"44",-70.65,0.000150440189171325
"45",-70.2,0.000170150911281731
"46",-69.75,0.000191362247713827
"47",-69.3,0.000214147521700555
"48",-68.85,0.000238581348446321
"49",-68.4,0.000264739510173364
"50",-67.95,0.000292698820839785
"51",-67.5,0.000322536980459557
"52",-67.05,0.000354332419091986
"53",-66.6,0.000388164130640146
"54",-66.15,0.000424111496503448
"55",-65.7,0.000462254099085087
"56",-65.25,0.000502671525227518
"57",-64.8,0.00054544315978964
"58",-64.35,0.000590647969670043
"59",-63.9,0.000638364278533316
"60",-63.45,0.000688669532424968
"61",-63,0.000741640056503774
"62",-62.55,0.000797350803312427
"63",-62.1,0.000855875093150324
"64",-61.65,0.000917284347129463
"65",-61.2,0.00098164781337549
"66",-60.75,0.0010490322868619
"67",-60.3,0.00111950182358909
"68",-59.85,0.00119311744997041
"69",-59.4,0.00126993686829688
"70",-58.95,0.00135001415905808
"71",-58.5,0.00143339948092802
"72",-58.05,0.00152013876948081
"73",-57.6,0.00161027343580959
"74",-57.15,0.00170384006632399
"75",-56.7,0.00180087012494049
"76",-56.25,0.00190138965877472
"77",-55.8,0.00200541900849661
"78",-55.35,0.00211297252459636
"79",-54.9,0.00222405829092368
"80",-54.45,0.0023386778570521
"81",-54,0.00245682598071701
"82",-53.55,0.0025784903813945
"83",-53.1,0.00270365150633198
"84",-52.65,0.00283228231092667
"85",-52.2,0.00296434805528327
"86",-51.75,0.00309980611820854
"87",-51.3,0.00323860582901835
"88",-50.85,0.00338068831748938
"89",-50.4,0.00352598638296993
"90",-49.95,0.00367442438405362
"91",-49.5,0.00382591815061025
"92",-49.05,0.00398037492000732
"93",-48.6,0.00413769329842185
"94",-48.15,0.00429776324738388
"95",-47.7,0.00446046609529554
"96",-47.25,0.00462567457434488
"97",-46.8,0.00479325288387338
"98",-46.35,0.0049630567814341
"99",-45.9,0.00513493370177459
"100",-45.45,0.00530872290389769
"101",-45,0.00548425564634719
"102",-44.55,0.00566135539187383
"103",-44.1,0.00583983804213047
"104",-43.65,0.00601951220286434
"105",-43.2,0.00620017947937995
"106",-42.75,0.00638163480246936
"107",-42.3,0.00656366678462369
"108",-41.85,0.00674605810580856
"109",-41.4,0.00692858592817223
"110",-40.95,0.00711102233955204
"111",-40.5,0.00729313482667789
"112",-40.05,0.00747468677897063
"113",-39.6,0.0076554380226969
"114",-39.15,0.00783514538363711
"115",-38.7,0.00801356327553541
"116",-38.25,0.00819044431261186
"117",-37.8,0.00836553994642238
"118",-37.35,0.00853860112792408
"119",-36.9,0.00870937899321703
"120",-36.45,0.00887762556909767
"121",-36,0.00904309449492064
"122",-35.55,0.00920554175941332
"123",-35.1,0.00936472645133318
"124",-34.65,0.00952041152088245
"125",-34.2,0.009672364547944
"126",-33.75,0.0098203585142166
"127",-33.3,0.00996417257723369
"128",-32.85,0.0101035928432136
"129",-32.4,0.0102384131342501
"130",-31.95,0.0103684357450196
"131",-31.5,0.0104934721853671
"132",-31.05,0.0106133439053184
"133",-30.6,0.0107278829986455
"134",-30.15,0.0108369328808703
"135",-29.7,0.0109403489378519
"136",-29.25,0.0110379991412397
"137",-28.8,0.0111297646272811
"138",-28.35,0.0112155402348729
"139",-27.9,0.0112952349996805
"140",-27.45,0.0113687726011827
"141",-27,0.0114360917602704
"142",-26.55,0.0114971465837907
"143",-26.1,0.0115519068528009
"144",-25.65,0.0116003582517913
"145",-25.2,0.011642502538388
"146",-24.75,0.0116783576533045
"147",-24.3,0.0117079577697295
"148",-23.85,0.0117313532807689
"149",-23.4,0.0117486107236473
"150",-22.95,0.011759812640406
"151",-22.5,0.0117650573759843
"152",-22.05,0.0117644588151915
"153",-21.6,0.0117581460599675
"154",-21.15,0.0117462630483206
"155",-20.7,0.0117289681170488
"156",-20.25,0.0117064335108928
"157",-19.8,0.0116788448410303
"158",-19.35,0.0116464004947252
"159",-18.9,0.0116093109982871
"160",-18.45,0.0115677983366216
"161",-18,0.0115220952339786
"162",-17.55,0.0114724444002727
"163",-17.1,0.0114190977463007
"164",-16.65,0.011362315570483
"165",-16.2,0.0113023657206918
