"","V1","V2","V3","V4"
"95%",-53.6951511882705,53.6951511882706,NA,NA
"75%",-36.9046847956294,-0.563943846907392,0.563943846907538,36.9046847956294
"50%",-34.0156875015797,-11.0236450855213,11.0236450855213,34.0156875015797
