"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0
"11",-85.5,0
"12",-85.05,0
"13",-84.6,0
"14",-84.15,0
"15",-83.7,0
"16",-83.25,0
"17",-82.8,0
"18",-82.35,0
"19",-81.9,0
"20",-81.45,0
"21",-81,0
"22",-80.55,0
"23",-80.1,0
"24",-79.65,0
"25",-79.2,0
"26",-78.75,0
"27",-78.3,5.09276776057764e-06
"28",-77.85,1.68065380114888e-05
"29",-77.4,2.93880424464954e-05
"30",-76.95,4.28765520993026e-05
"31",-76.5,5.73124498575236e-05
"32",-76.05,7.27372375018526e-05
"33",-75.6,8.91935406265373e-05
"34",-75.15,0.000106725111132218
"35",-74.7,0.000125376826946677
"36",-74.25,0.000145194688618921
"37",-73.8,0.000166225812428098
"38",-73.35,0.000188518419591145
"39",-72.9,0.000212121821161095
"40",-72.45,0.000237086398120363
"41",-72,0.000263463576202903
"42",-71.55,0.000291305794928032
"43",-71.1,0.000320666470360306
"44",-70.65,0.000351599951077485
"45",-70.2,0.000384161466849128
"46",-69.75,0.000418407069494724
"47",-69.3,0.000454393565386901
"48",-68.85,0.000492178439003587
"49",-68.4,0.000531819766955695
"50",-67.95,0.000573376121951729
"51",-67.5,0.000616906466233433
"52",-67.05,0.000662470034041404
"53",-66.6,0.000710126202649036
"54",-66.15,0.000759934351462871
"55",-65.7,0.000811953708732416
"56",-65.25,0.000866243185551722
"57",-64.8,0.00092286119695465
"58",-64.35,0.00098186546997968
"59",-63.9,0.00104331283857792
"60",-63.45,0.00110725902520657
"61",-63,0.00117375840904461
"62",-62.55,0.00124286378092335
"63",-62.1,0.00131462608536815
"64",-61.65,0.00138909415025468
"65",-61.2,0.00146631440472841
"66",-60.75,0.00154633058605502
"67",-60.3,0.0016291834360777
"68",-59.85,0.00171491038823142
"69",-59.4,0.00180354524633047
"70",-58.95,0.00189511785641439
"71",-58.5,0.00198965377316266
"72",-58.05,0.00208717392240412
"73",-57.6,0.00218769426167051
"74",-57.15,0.00229122544103167
"75",-56.7,0.00239777246671914
"76",-56.25,0.00250733436979898
"77",-55.8,0.00261990388208876
"78",-55.35,0.00273546712135332
"79",-54.9,0.00285400328817832
"80",-54.45,0.00297548437754438
"81",-54,0.00309987490848246
"82",-53.55,0.00322713167529762
"83",-53.1,0.00335720352327442
"84",-52.65,0.00349003115136596
"85",-52.2,0.00362554694399894
"86",-51.75,0.00376367483448086
"87",-51.3,0.00390433020257581
"88",-50.85,0.00404741980900298
"89",-50.4,0.00419284176908536
"90",-49.95,0.00434048556710922
"91",-49.5,0.00449023211286662
"92",-49.05,0.00464195384192594
"93",-48.6,0.00479551486139998
"94",-48.15,0.00495077114248221
"95",-47.7,0.00510757075985792
"96",-47.25,0.00526575417738523
"97",-46.8,0.00542515457899471
"98",-46.35,0.00558559824406689
"99",-45.9,0.00574690496667014
"100",-45.45,0.0059088885175464
"101",-45,0.00607135714703885
"102",-44.55,0.0062341141262717
"103",-44.1,0.00639695832344418
"104",-43.65,0.00655968481188012
"105",-43.2,0.00672208550677618
"106",-42.75,0.00688394982778135
"107",-42.3,0.0070450653838542
"108",-41.85,0.00720521867649454
"109",-41.4,0.00736419581633257
"110",-40.95,0.00752178324847552
"111",-40.5,0.00767776848199377
"112",-40.05,0.00783194081950285
"113",-39.6,0.00798409208275662
"114",-39.15,0.0081340173303981
"115",-38.7,0.00828151556356806
"116",-38.25,0.00842639041494892
"117",-37.8,0.00856845081625016
"118",-37.35,0.00870751163987828
"119",-36.9,0.00884339431138962
"120",-36.45,0.00897592739013129
"121",-36,0.00910494711585626
"122",-35.55,0.00923029791857339
"123",-35.1,0.00935183288914359
"124",-34.65,0.00946941420804087
"125",-34.2,0.00958291353060584
"126",-33.75,0.00969221232740125
"127",-33.3,0.00979720217902639
"128",-32.85,0.00989778502541579
"129",-32.4,0.00999387336963473
"130",-31.95,0.010085390436518
"131",-31.5,0.0101722702864163
"132",-31.05,0.0102544578849485
"133",-30.6,0.0103319091297155
"134",-30.15,0.0104045908356474
"135",-29.7,0.0104724806805075
"136",-29.25,0.0105355671125614
"137",-28.8,0.0105938492227241
"138",-28.35,0.0106473365842269
"139",-27.9,0.0106960490626142
"140",-27.45,0.010740016598331
"141",-27,0.0107792789633711
"142",-26.55,0.0108138854938197
"143",-26.1,0.0108438948013918
"144",-25.65,0.0108693744678173
"145",-25.2,0.0108904007253323
"146",-24.75,0.0109070581249356
"147",-24.3,0.0109194391930929
"148",-23.85,0.0109276440782825
"149",-23.4,0.0109317801898512
"150",-22.95,0.0109319618326453
"151",-22.5,0.0109283098397212
"152",-22.05,0.0109209512041009
"153",-21.6,0.0109100187094287
"154",-21.15,0.0108956505596217
"155",-20.7,0.0108779900086273
"156",-20.25,0.0108571849917083
"157",-19.8,0.0108333877595381
"158",-19.35,0.0108067545156049
"159",-18.9,0.0107774450565913
"160",-18.45,0.0107456224154104
"161",-18,0.0107114525061796
"162",-17.55,0.010675103771151
"163",-17.1,0.0106367468295001
"164",-16.65,0.0105965541281225
