"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0
"11",-85.5,0
"12",-85.05,0
"13",-84.6,0.000573614859756207
"14",-84.15,0.00140849429576492
"15",-83.7,0.00223956715248174
"16",-83.25,0.00306540314172612
"17",-82.8,0.00388457061697387
"18",-82.35,0.00469563998113156
"19",-81.9,0.00549718926289455
"20",-81.45,0.00628780888286498
"21",-81,0.0070661045132226
"22",-80.55,0.00783070375028993
"23",-80.1,0.00858025921250901
"24",-79.65,0.00931345354486525
"25",-79.2,0.0100290044233113
"26",-78.75,0.0107256676527439
"27",-78.3,0.0114022428863453
"28",-77.85,0.012057576485254
"29",-77.4,0.0126905662846832
"30",-76.95,0.0133001649302028
"31",-76.5,0.0138853834523282
"32",-76.05,0.0144452955560266
"33",-75.6,0.0149790390505522
"34",-75.15,0.0154858201389524
"35",-74.7,0.0159649155628211
"36",-74.25,0.0164156747470516
"37",-73.8,0.0168375221828956
"38",-73.35,0.0172299586194929
"39",-72.9,0.0175925634469301
"40",-72.45,0.017924994696241
"41",-72,0.0182269902309357
"42",-71.55,0.0184983689385301
"43",-71.1,0.0187390295390169
"44",-70.65,0.0189489517763947
"45",-70.2,0.0191281945122205
"46",-69.75,0.0192768959639165
"47",-69.3,0.0193952727515456
"48",-68.85,0.019483617038141
"49",-68.4,0.0195422965297063
"50",-67.95,0.0195717516155445
"51",-67.5,0.019572493223505
"52",-67.05,0.0195451001986185
"53",-66.6,0.0194902171583444
"54",-66.15,0.0194085509179816
"55",-65.7,0.0193008676309983
"56",-65.25,0.0191679892144432
"57",-64.8,0.0190107902509689
"58",-64.35,0.0188301941759376
"59",-63.9,0.0186271692262204
"60",-63.45,0.0184027248656092
"61",-63,0.0181579074953106
"62",-62.55,0.0178937961644392
"63",-62.1,0.0176114992337354
"64",-61.65,0.0173121488945296
"65",-61.2,0.0169968983090712
"66",-60.75,0.0166669156528817
"67",-60.3,0.0163233814933891
"68",-59.85,0.0159674833088924
"69",-59.4,0.0156004121522794
"70",-58.95,0.0152233576466023
"71",-58.5,0.0148375039338777
"72",-58.05,0.0144440268154156
"73",-57.6,0.0140440877941721
"74",-57.15,0.013638832168302
"75",-56.7,0.0132293840267351
"76",-56.25,0.0128168433895054
"77",-55.8,0.0124022823948565
"78",-55.35,0.0119867429161825
"79",-54.9,0.0115712325108284
"80",-54.45,0.0111567215604184
"81",-54,0.010744142079327
"82",-53.55,0.0103343841400903
"83",-53.1,0.00992829420526469
"84",-52.65,0.00952667250606205
"85",-52.2,0.00913027328065548
"86",-51.75,0.00873980119959099
"87",-51.3,0.00835591231901095
"88",-50.85,0.0079792114592893
"89",-50.4,0.00761025339656097
"90",-49.95,0.00724954143288654
"91",-49.5,0.00689752787286399
"92",-49.05,0.00655461426193465
"93",-48.6,0.00622115162468904
"94",-48.15,0.00589744213300823
"95",-47.7,0.00558373862945201
"96",-47.25,0.00528024724862377
"97",-46.8,0.00498712837039414
"98",-46.35,0.00470449757312458
"99",-45.9,0.00443242849333814
"100",-45.45,0.00417095377894311
"101",-45,0.00392006794890379
"102",-44.55,0.00367972858477001
"103",-44.1,0.00344985966695969
"104",-43.65,0.00323035348120609
"105",-43.2,0.00302107228669908
"106",-42.75,0.00282185165236772
"107",-42.3,0.0026325026016334
"108",-41.85,0.00245281423377473
"109",-41.4,0.00228255508227113
"110",-40.95,0.00212147704685024
"111",-40.5,0.00196931653735618
"112",-40.05,0.00182579716660627
"113",-39.6,0.00169063191897466
"114",-39.15,0.00156352515216197
"115",-38.7,0.00144417462279536
"116",-38.25,0.00133227336904519
"117",-37.8,0.0012275115455804
"118",-37.35,0.00112957799638753
"119",-36.9,0.00103816194674252
"120",-36.45,0.000952954242401442
"121",-36,0.000873648898588841
"122",-35.55,0.000799944029390736
"123",-35.1,0.000731543158437073
"124",-34.65,0.000668155981480606
"125",-34.2,0.000609499319620496
"126",-33.75,0.00055529781038942
"127",-33.3,0.000505284527348911
"128",-32.85,0.000459201456701159
"129",-32.4,0.000416799950070217
"130",-31.95,0.000377841058130267
"131",-31.5,0.000342095768911513
"132",-31.05,0.000309345103122547
"133",-30.6,0.000279380280964476
"134",-30.15,0.000252002698300331
"135",-29.7,0.000227023869461653
"136",-29.25,0.000204265370055076
"137",-28.8,0.000183558643934549
"138",-28.35,0.000164744829238028
"139",-27.9,0.000147674529613814
"140",-27.45,0.000132207544934883
"141",-27,0.000118212590097927
"142",-26.55,0.000105566975693446
"143",-26.1,9.41562815266669e-05
"144",-25.65,8.38740039248112e-05
"145",-25.2,7.46212221088343e-05
"146",-24.75,6.63062145209277e-05
"147",-24.3,5.88441156640225e-05
"148",-23.85,5.21565443445858e-05
"149",-23.4,4.6171241447653e-05
"150",-22.95,4.08217196271548e-05
"151",-22.5,3.60469129962444e-05
"152",-22.05,3.17908339668015e-05
"153",-21.6,2.800224677035e-05
"154",-21.15,2.46343433620333e-05
"155",-20.7,2.16444336229451e-05
"156",-20.25,1.89936612994966e-05
"157",-19.8,1.66467092190183e-05
