"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0.000663586128751869
"11",-85.5,0.00184165636801116
"12",-85.05,0.00302794372839154
"13",-84.6,0.00421870584986489
"14",-84.15,0.00541007233693708
"15",-83.7,0.00659806660948844
"16",-83.25,0.00777862954988524
"17",-82.8,0.00894764315009116
"18",-82.35,0.0101009575694198
"19",-81.9,0.0112344179649113
"20",-81.45,0.0123438933680931
"21",-81,0.0134253041974851
"22",-80.55,0.0144746518174887
"23",-80.1,0.0154880474151478
"24",-79.65,0.0164617408769104
"25",-79.2,0.0173921473916285
"26",-78.75,0.0182758758725673
"27",-78.3,0.0191097532866448
"28",-77.85,0.019890849893176
"29",-77.4,0.0206165008445994
"30",-76.95,0.0212843268776997
"31",-76.5,0.0218922527310696
"32",-76.05,0.0224385232888109
"33",-75.6,0.0229217158588423
"34",-75.15,0.0233407563166008
"35",-74.7,0.0236949150122718
"36",-74.25,0.0239838304179012
"37",-73.8,0.0242074979859677
"38",-73.35,0.0243662701493824
"39",-72.9,0.0244608608690109
"40",-72.45,0.0244923342648691
"41",-72,0.02446209324732
"42",-71.55,0.0243718749695522
"43",-71.1,0.0242237235424512
"44",-70.65,0.0240199763920349
"45",-70.2,0.0237632437956076
"46",-69.75,0.0234563815966312
"47",-69.3,0.0231024684671177
"48",-68.85,0.0227047624788
"49",-68.4,0.0222666863236867
"50",-67.95,0.0217917818388484
"51",-67.5,0.0212836793106472
"52",-67.05,0.0207460624588225
"53",-66.6,0.0201826318289427
"54",-66.15,0.0195970718228751
"55",-65.7,0.0189930154554951
"56",-65.25,0.0183740147957962
"57",-64.8,0.0177435098163686
"58",-64.35,0.0171048031546552
"59",-63.9,0.0164610362384639
"60",-63.45,0.0158151699590018
"61",-63,0.0151699682997975
"62",-62.55,0.0145279869678981
"63",-62.1,0.0138915633893216
"64",-61.65,0.0132628144352965
"65",-61.2,0.0126436330116205
"66",-60.75,0.0120356930609341
"67",-60.3,0.0114404525186098
"68",-59.85,0.0108591630899228
"69",-59.4,0.0102928797998462
"70",-58.95,0.00974247304398286
"71",-58.5,0.00920864223112961
"72",-58.05,0.00869193033534593
"73",-57.6,0.00819273822064638
"74",-57.15,0.00771133964782143
"75",-56.7,0.00724789696338631
"76",-56.25,0.006802473377889
"77",-55.8,0.00637504842748304
"78",-55.35,0.00596552911535505
"79",-54.9,0.00557376082577622
"80",-54.45,0.00519953869290586
"81",-54,0.00484261487682571
"82",-53.55,0.00450270652170244
"83",-53.1,0.00417950234969379
"84",-52.65,0.00387266675371775
"85",-52.2,0.0035818445723502
"86",-51.75,0.00330666313620945
"87",-51.3,0.00304673545122131
"88",-50.85,0.00280166088074727
"89",-50.4,0.00257102719196916
"90",-49.95,0.00235440964638485
"91",-49.5,0.00215137336451944
"92",-49.05,0.0019614720526192
"93",-48.6,0.0017842492986952
"94",-48.15,0.00161923882263702
"95",-47.7,0.00146596490822724
"96",-47.25,0.00132394354002182
"97",-46.8,0.00119268322190397
"98",-46.35,0.00107168643229098
"99",-45.9,0.000960451147553938
"100",-45.45,0.000858472683763879
"101",-45,0.000765245606650803
"102",-44.55,0.000680265846201144
"103",-44.1,0.000603033015893697
"104",-43.65,0.000533052572772302
"105",-43.2,0.000469838136681777
"106",-42.75,0.000412913695815814
"107",-42.3,0.000361815744052054
"108",-41.85,0.000316095168173483
"109",-41.4,0.000275319089614613
"110",-40.95,0.000239072387881163
"111",-40.5,0.000206959017057515
"112",-40.05,0.000178603133592031
"113",-39.6,0.000153649844364328
"114",-39.15,0.000131765791041784
"115",-38.7,0.000112639436573385
"116",-38.25,9.59811197599864e-05
"117",-37.8,8.15228824484969e-05
"118",-37.35,6.90180920875981e-05
"119",-36.9,5.8240868740045e-05
"120",-36.45,4.89853802168429e-05
"121",-36,4.1064968953132e-05
"122",-35.55,3.43112015762066e-05
"123",-35.1,2.85728275231073e-05
"124",-34.65,2.37146717191503e-05
"125",-34.2,1.96165081568684e-05
"126",-33.75,1.61719123289766e-05
"127",-33.3,1.3287118890987e-05
"128",-32.85,1.08799020614315e-05
"129",-32.4,8.87848967374289e-06
"130",-31.95,7.22052202122225e-06
"131",-31.5,5.85206527226311e-06
"132",-31.05,4.72668559498726e-06
"133",-30.6,3.80458581030015e-06
"134",-30.15,3.05180980301562e-06
"135",-29.7,2.43951491842614e-06
"136",-29.25,1.94331032067155e-06
"137",-28.8,1.54266051708985e-06
"138",-28.35,1.22035220680407e-06
"139",-27.9,9.62019496746768e-07
"140",-27.45,7.55725120410964e-07
"141",-27,5.915925661036e-07
"142",-26.55,4.61485658585154e-07
"143",-26.1,3.58730455396227e-07
"144",-25.65,2.77875933541976e-07
"145",-25.2,2.14488734838338e-07
"146",-24.75,1.64978466054794e-07
"147",-24.3,1.26449690734184e-07
"148",-23.85,9.65772134173321e-08
"149",-23.4,7.35015821479686e-08
"150",-22.95,5.57420239010765e-08
"151",-22.5,4.21242094786433e-08
"152",-22.05,3.17207037164573e-08
"153",-21.6,2.38020909974742e-08
