"","V1","V2","V3","V4","V5","V6"
"95%",-74.3931882011297,74.3931882011297,NA,NA,NA,NA
"75%",-62.5694051092334,-26.0260200082341,-17.7553563758463,17.7553563758462,26.0260200082341,62.5694051092334
"50%",-58.6337819213613,-33.9767970029209,-9.38206942115213,9.38206942115212,33.976797002921,58.6337819213613
