"","x","y"
"1",-90,0
"2",-89.55,0
"3",-89.1,0
"4",-88.65,0
"5",-88.2,0
"6",-87.75,0
"7",-87.3,0
"8",-86.85,0
"9",-86.4,0
"10",-85.95,0
"11",-85.5,3.56635598175514e-05
"12",-85.05,0.000147326337040245
"13",-84.6,0.000259317000800384
"14",-84.15,0.000371644346598064
"15",-83.7,0.000484317987217736
"16",-83.25,0.000597349587034904
"17",-82.8,0.000710752753908912
"18",-82.35,0.000824542912686803
"19",-81.9,0.000938737160179492
"20",-81.45,0.00105335410155874
"21",-81,0.00116841366824829
"22",-80.55,0.00128393691753016
"23",-80.1,0.00139994581426684
"24",-79.65,0.00151646299519242
"25",-79.2,0.00163351151652087
"26",-78.75,0.00175111458557155
"27",-78.3,0.00186929527726506
"28",-77.85,0.00198807623644315
"29",-77.4,0.00210747936707528
"30",-76.95,0.00222752550966934
"31",-76.5,0.00234823410844804
"32",-76.05,0.00246962286994363
"33",-75.6,0.00259170741477986
"34",-75.15,0.00271450092434113
"35",-74.7,0.00283801378421952
"36",-74.25,0.00296225322649943
"37",-73.8,0.00308722297302797
"38",-73.35,0.00321292288182405
"39",-72.9,0.0033393485984277
"40",-72.45,0.00346649121405063
"41",-72,0.00359433693251626
"42",-71.55,0.00372286674867078
"43",-71.1,0.00385205614112179
"44",-70.65,0.00398187478203058
"45",-70.2,0.00411228626603825
"46",-69.75,0.00424324786007878
"47",-69.3,0.00437471027604597
"48",-68.85,0.00450661746841206
"49",-68.4,0.00463890645936281
"50",-67.95,0.00477150719362541
"51",-67.5,0.00490434242477318
"52",-67.05,0.00503732763473879
"53",-66.6,0.00517037098809574
"54",-66.15,0.00530337332266081
"55",-65.7,0.0054362281779621
"56",-65.25,0.0055688218628439
"57",-64.8,0.00570103356351452
"58",-64.35,0.00583273549322315
"59",-63.9,0.00596379308484736
"60",-63.45,0.00609406522729084
"61",-63,0.00622340454617811
"62",-62.55,0.00635165772886242
"63",-62.1,0.0064786658932686
"64",-61.65,0.00660426500015769
"65",-61.2,0.00672828630853072
"66",-60.75,0.00685055687409957
"67",-60.3,0.00697090009059006
"68",-59.85,0.00708913627306951
"69",-59.4,0.0072050832816054
"70",-58.95,0.0073185571827831
"71",-58.5,0.00742937294608586
"72",-58.05,0.00753734517191536
"73",-57.6,0.00764228884854216
"74",-57.15,0.00774402013537186
"75",-56.7,0.00784235716959393
"76",-56.25,0.00793712089231271
"77",-55.8,0.00802813588940343
"78",-55.35,0.00811523124186887
"79",-54.9,0.00819824138065679
"80",-54.45,0.00827700694090759
"81",-54,0.00835137561013251
"82",-53.55,0.00842120296443571
"83",-53.1,0.00848635328697507
"84",-52.65,0.00854670036295807
"85",-52.2,0.00860212824567973
"86",-51.75,0.00865253198768823
"87",-51.3,0.00869781833119913
"88",-50.85,0.00873790635166146
"89",-50.4,0.00877272804899899
"90",-49.95,0.00880222888134417
"91",-49.5,0.00882636823678115
"92",-49.05,0.00884511983917371
"93",-48.6,0.00885847208434489
"94",-48.15,0.00886642830333871
"95",-47.7,0.00886900694979388
"96",-47.25,0.00886624170921001
"97",-46.8,0.00885818152874104
"98",-46.35,0.00884489056679286
"99",-45.9,0.00882644806227562
"100",-45.45,0.00880294812390917
"101",-45,0.00877449944083439
"102",-44.55,0.00874122491660302
"103",-44.1,0.00870326122927188
"104",-43.65,0.0086607583207516
"105",-43.2,0.00861387881872487
"106",-42.75,0.00856279739502093
"107",-42.3,0.00850770006515953
"108",-41.85,0.00844878343470526
"109",-41.4,0.00838625389853274
"110",-40.95,0.00832032679873662
"111",-40.5,0.00825122554662401
"112",-40.05,0.00817918071410732
"113",-39.6,0.0081044291006278
"114",-39.15,0.00802721278252449
"115",-38.7,0.00794777815185579
"116",-38.25,0.00786637495123155
"117",-37.8,0.00778325531004409
"118",-37.35,0.00769867278731039
"119",-36.9,0.0076128814262883
"120",-36.45,0.00752613482644566
"121",-36,0.00743868523812811
"122",-35.55,0.00735078268446143
"123",-35.1,0.00726267411420222
"124",-34.65,0.00717460258896419
"125",-34.2,0.00708680650832507
"126",-33.75,0.00699951887612541
"127",-33.3,0.00691296661061902
"128",-32.85,0.00682736989996733
"129",-32.4,0.00674294160367443
"130",-31.95,0.00665988670025564
"131",-31.5,0.00657840178162732
"132",-31.05,0.00649867459508755
"133",-30.6,0.00642088363343061
"134",-30.15,0.00634519777302933
"135",-29.7,0.00627177595847869
"136",-29.25,0.00620076693167644
"137",-28.8,0.00613230900331914
"138",-28.35,0.00606652986515561
"139",-27.9,0.00600354644173297
"140",-27.45,0.00594346478035673
"141",-27,0.00588637997748742
"142",-26.55,0.0058323761396294
"143",-26.1,0.00578152637625801
"144",-25.65,0.00573389282211824
"145",-25.2,0.00568952668657494
"146",-24.75,0.00564846832806716
"147",-24.3,0.00561074735218579
"148",-23.85,0.00557638273201995
"149",-23.4,0.00554538294907198
"150",-22.95,0.00551774615309451
"151",-22.5,0.00549346033953826
"152",-22.05,0.00547250354367293
"153",-21.6,0.00545484405064247
"154",-21.15,0.00544044062059835
"155",-20.7,0.00542924272819042
"156",-20.25,0.00542119081581244
"157",-19.8,0.00541621656049228
"158",-19.35,0.00541424315466498
"159",-18.9,0.00541518560113781
"160",-18.45,0.0054189510223872
"161",-18,0.00542543898399102
"162",-17.55,0.00543454183195375
"163",-17.1,0.00544614504425456
"164",-16.65,0.00546012759743014
"165",-16.2,0.00547636234898956
"166",-15.75,0.00549471643618891
"167",-15.3,0.00551505169108762
"168",-14.85,0.00553722507153712
"169",-14.4,0.0055610891078024
